model	subject	roi	voxel	r2	mu_vertex	sd_vertex	amplitude_vertex	baseline_vertex	mu_ips	sd_ips	amplitude_ips	baseline_ips	pref_n_ips	pref_n_vertex
4	74	NPCr2cm-cluster	50832	0.04908836	1.3396623	0.8039467	0.4993987	0.15388209	6.1634417	2.639881	0.4993987	0.15388209	475.06027	3.817754
4	74	NPCr2cm-cluster	50866	0.015856564	-0.7683263	4.8455315	0.43898764	-0.26468563	5.1312547	4.6365104	0.43898764	-0.26468563	169.22931	0.46378866
4	74	NPCr2cm-cluster	50867	0.020297647	1.2844373	1.0279027	0.21872409	0.11064929	3.8695023	0.3572095	0.21872409	0.11064929	47.91853	3.6126347
4	74	NPCr2cm-cluster	50903	0.053222716	-3.0701454	5.6209817	0.31242993	-0.12178246	0.89863163	0.18704443	0.31242993	-0.12178246	2.4562397	0.046414405
4	74	NPCr2cm-cluster	50904	0.02462262	2.4156	0.87795323	0.14397293	-0.07503225	0.8520302	0.9019623	0.14397293	-0.07503225	2.3444018	11.196487
4	74	NPCr2cm-cluster	50905	0.05615896	-2.2426953	3.7158241	0.34703806	-0.15122579	4.802811	3.8984923	0.34703806	-0.15122579	121.852486	0.10617195
4	74	NPCr2cm-cluster	50941	0.0457502	2.8736272	0.56768644	0.18708022	-0.047163926	3.8753774	0.22005275	0.18708022	-0.047163926	48.20089	17.701107
4	74	NPCr2cm-cluster	50942	0.071814775	3.6666694	2.0411992	0.21438307	-0.1103368	4.3063116	0.45388648	0.21438307	-0.1103368	74.166435	39.12139
4	74	NPCr2cm-cluster	50943	0.043377638	2.4937413	0.68205696	0.1753622	-0.04278898	0.31086683	0.862495	0.1753622	-0.04278898	1.3646075	12.106485
4	74	NPCr2cm-cluster	50983	0.037792504	0.5310219	1.465801	0.2767501	-0.026945038	4.04252	0.13742715	0.2767501	-0.026945038	56.969727	1.7006693
4	74	NPCr2cm-cluster	50984	0.018257916	1.4289216	1.3706807	0.23898533	-0.121073544	-4.157985	7.1782537	0.23898533	-0.121073544	0.015639035	4.1741953
4	74	NPCr2cm-cluster	50985	0.022583008	0.449944	1.5404104	0.16610052	-0.026464188	2.2325907	0.36401618	0.16610052	-0.026464188	9.32399	1.5682243
4	74	NPCr2cm-cluster	51024	0.017734349	2.0499613	0.7508453	0.11500262	-0.0163292	1.9605094	0.4736173	0.11500262	-0.0163292	7.102945	7.7676005
4	74	NPCr2cm-cluster	51025	0.027359903	0.928752	1.1613821	0.1813168	-0.039894875	2.2072465	0.40148467	0.1813168	-0.039894875	9.0906515	2.5313482
4	74	NPCr2cm-cluster	52647	0.06792295	-1.896829	7.6446686	2.2493412	-1.8647668	3.125226	6.8708916	2.2493412	-1.8647668	22.765038	0.15004365
4	74	NPCr2cm-cluster	52671	0.024895072	1.8944508	0.44099796	0.26356217	-0.06350808	4.0504584	2.4365666	0.26356217	-0.06350808	57.423775	6.6488957
4	74	NPCr2cm-cluster	52697	0.042599916	0.27639952	2.1653793	0.3434523	-0.10501638	4.668382	0.17159975	0.3434523	-0.10501638	106.52525	1.3183745
4	74	NPCr2cm-cluster	52698	0.010374188	9.890987	9.338882	0.14788818	-0.010242588	0.85282046	0.09145045	0.14788818	-0.010242588	2.346255	19751.555
4	74	NPCr2cm-cluster	52699	0.010794997	-0.27291453	1.5811235	0.9445088	0.214574	-2.8753316	2.3355742	0.9445088	0.214574	0.05639743	0.7611578
4	74	NPCr2cm-cluster	52726	0.06212932	-0.28897068	2.7337656	0.34120083	-0.093957454	0.8881088	9.4532315e-06	0.34120083	-0.093957454	2.4305289	0.7490341
4	74	NPCr2cm-cluster	52728	0.114964604	4.7256866	0.2870052	0.6022927	-0.06107752	-6.6567	9.795627	0.6022927	-0.06107752	0.0012853809	112.807915
4	74	NPCr2cm-cluster	52760	0.109238505	4.9438305	0.42330682	0.61355484	-0.05164894	-5.5576773	7.45361	0.61355484	-0.05164894	0.0038577267	140.30666
4	74	NPCr2cm-cluster	52762	0.09109336	-0.33425862	1.4373252	6.540424	0.8719186	-2.7858565	2.4434538	6.540424	0.8719186	0.061676238	0.7158686
4	74	NPCr2cm-cluster	52793	0.020854771	1.7865518	0.4626877	0.2533164	0.09191667	1.8234245	0.10489854	0.2533164	0.09191667	6.1930294	5.968835
4	74	NPCr2cm-cluster	52795	0.06653333	-0.69419813	1.821384	1.648102	0.16749881	-2.665309	2.3286176	1.648102	0.16749881	0.06957785	0.4994748
4	74	NPCr2cm-cluster	52796	0.063972354	1.7484666	0.55435324	0.6412534	0.42922062	0.11926189	1.3301178	0.6412534	0.42922062	1.126665	5.7457848
4	74	NPCr2cm-cluster	52828	0.027057469	1.192214	0.5940237	0.47919855	0.11553691	5.2234817	0.6993687	0.47919855	0.11553691	185.5792	3.2943668
4	74	NPCr2cm-cluster	52829	0.019340515	0.9919643	1.4664419	0.3277827	-0.09218889	-9.974467	12.158918	0.3277827	-0.09218889	4.6574038e-05	2.696526
4	74	NPCr2cm-cluster	52831	0.0498814	0.42388096	1.250508	0.63875026	0.09970245	9.25372	4.3502297	0.63875026	0.09970245	10443.346	1.5278796
4	74	NPCr2cm-cluster	52868	0.055285335	0.5880641	1.374696	0.56433666	0.0279093	8.353392	4.6425877	0.56433666	0.0279093	4244.5522	1.8004993
4	74	NPCr2cm-cluster	52944	0.03151059	1.6896076	1.0716794	0.20219967	-0.13966767	5.673493	0.9858163	0.20219967	-0.13966767	291.04935	5.4173546
4	74	NPCr2cm-cluster	52983	0.033098638	2.185631	0.7272694	0.1584079	-0.061199542	4.207639	0.34322575	0.1584079	-0.061199542	67.197716	8.89626
4	74	NPCr2cm-cluster	52984	0.017720878	0.60546565	1.1071788	0.34290737	-0.06489372	5.7498374	0.8400954	0.34290737	-0.06489372	314.1396	1.832105
4	74	NPCr2cm-cluster	52985	0.011337101	0.58768713	1.4647794	0.12287904	-0.023591636	2.3320599	0.3001415	0.12287904	-0.023591636	10.299135	1.7998209
4	74	NPCr2cm-cluster	53023	0.031171858	2.2413726	1.0642439	0.2938886	-0.20239839	7.846393	5.426133	0.2938886	-0.20239839	2556.4968	9.406233
4	74	NPCr2cm-cluster	53024	0.023774803	1.6055537	0.8715019	0.17217703	-0.06256995	2.3233802	0.2733512	0.17217703	-0.06256995	10.210129	4.9806166
4	74	NPCr2cm-cluster	53025	0.022425175	-0.402982	2.2616515	0.19462892	-0.0582032	2.2616627	0.32521218	0.19462892	-0.0582032	9.599036	0.6683241
4	74	NPCr2cm-cluster	54602	0.063114345	2.791908	0.18320432	0.7777031	-0.25604334	3.7200024	1.8041377	0.7777031	-0.25604334	41.264492	16.312115
4	74	NPCr2cm-cluster	54623	0.05311954	-0.17702842	6.0954194	4.0207586	-3.474234	3.2127457	3.6591496	4.0207586	-3.474234	24.847214	0.837756
4	74	NPCr2cm-cluster	54645	0.03752297	2.4969757	3.2047362	3.3966515	-3.244877	3.0360076	3.311919	3.3966515	-3.244877	20.821947	12.145705
4	74	NPCr2cm-cluster	54646	0.059559762	-1.5771449	5.654895	1.6737481	-1.391182	3.0331259	3.6036139	1.6737481	-1.391182	20.762032	0.20656402
4	74	NPCr2cm-cluster	54647	0.013667166	0.1348835	3.4380438	0.2334898	-0.03566988	3.7679894	0.19072516	0.2334898	-0.03566988	43.29293	1.1444035
4	74	NPCr2cm-cluster	54671	0.028228343	0.86522907	1.4113444	0.29413313	-0.032203164	5.3081226	0.43635947	0.29413313	-0.032203164	201.97069	2.3755503
4	74	NPCr2cm-cluster	54672	0.01660192	-1.9279568	10.741745	0.1994163	-0.04978081	-0.16988645	1.5890722	0.1994163	-0.04978081	0.8437606	0.14544506
4	74	NPCr2cm-cluster	54673	0.028375268	4.708381	0.13986191	0.44266108	0.025864284	2.2905622	0.50065213	0.44266108	0.025864284	9.88049	110.87253
4	74	NPCr2cm-cluster	54700	0.13470471	4.6131487	0.07880088	2.2334747	-0.098845676	-3.6838114	4.013143	2.2334747	-0.098845676	0.025127022	100.80104
4	74	NPCr2cm-cluster	54728	0.0067792535	0.6325999	2.8234859	0.2502937	-0.13788806	-5.3061867	12.3087435	0.2502937	-0.13788806	0.0049608075	1.8824986
4	74	NPCr2cm-cluster	54729	0.051900744	-1.7787827	2.9919295	0.5545903	-0.07978266	1.706448	0.12802811	0.5545903	-0.07978266	5.5093575	0.16884355
4	74	NPCr2cm-cluster	54730	0.06326276	-0.021593941	1.4718298	1.178559	0.032186817	1.6606576	0.1456089	1.178559	0.032186817	5.262771	0.9786375
4	74	NPCr2cm-cluster	54731	0.09720689	0.106048845	1.5069548	2.6154916	0.32414627	-1.7174397	2.0779555	2.6154916	0.32414627	0.1795252	1.1118762
4	74	NPCr2cm-cluster	54761	0.039070725	1.1399686	0.44827628	0.35333952	-0.002048271	-7.1176925	7.781975	0.35333952	-0.002048271	0.00081063516	3.1266701
4	74	NPCr2cm-cluster	54762	0.06716412	0.03463128	1.0902007	2.1609037	0.025169557	0.9285226	0.44889277	2.1609037	0.025169557	2.5307677	1.035238
4	74	NPCr2cm-cluster	54763	0.05746138	1.4638727	0.6887185	0.65134	0.11914961	1.6245522	0.21676707	0.65134	0.11914961	5.076146	4.3226676
4	74	NPCr2cm-cluster	54765	0.0934518	-1.022692	1.8466067	3.9316103	0.31871486	-2.1175992	2.0294886	3.9316103	0.31871486	0.12032014	0.35962552
4	74	NPCr2cm-cluster	54766	0.20425081	0.85326004	5.4712636e-08	1.694403	-0.09286823	-5.742156	6.262697	1.694403	-0.09286823	0.0032078444	2.3472867
4	74	NPCr2cm-cluster	54797	0.11214894	-0.67928755	1.572521	2.5110397	0.13473713	-0.2319686	1.036406	2.5110397	0.13473713	0.7929711	0.5069781
4	74	NPCr2cm-cluster	54798	0.047917962	1.593067	0.58408	0.5588886	0.16332105	0.814378	0.8309982	0.5588886	0.16332105	2.2577708	4.9188123
4	74	NPCr2cm-cluster	54801	0.13892204	0.8941405	0.10200753	0.36264193	-0.016849363	9.201577	9.721915	0.36264193	-0.016849363	9912.751	2.445233
4	74	NPCr2cm-cluster	54832	0.025220633	1.4598855	0.46746153	0.24849021	-0.01138585	3.8822742	0.20169838	0.24849021	-0.01138585	48.534466	4.3054667
4	74	NPCr2cm-cluster	54833	0.06936443	1.3137525	0.46297365	0.3224568	0.09505087	2.0531592	0.4886558	0.3224568	0.09505087	7.7924805	3.7201073
4	74	NPCr2cm-cluster	54834	0.08567631	-0.21480758	1.4585997	1.3946443	0.12298543	-0.17435546	1.1437758	1.3946443	0.12298543	0.83999825	0.80669665
4	74	NPCr2cm-cluster	54835	0.034287453	0.7326782	0.752999	1.2153772	0.11847577	-1.9220597	1.9439851	1.2153772	0.11847577	0.14630531	2.0806456
4	74	NPCr2cm-cluster	54838	0.04313785	0.74944466	1.5402684	0.37814865	-0.0060178256	7.6654344	6.030253	0.37814865	-0.0060178256	2133.3193	2.1158245
4	74	NPCr2cm-cluster	54876	0.18212384	-1.0348961	2.230119	0.55518407	-0.1755724	8.360039	7.2623343	0.55518407	-0.1755724	4272.86	0.3552633
4	74	NPCr2cm-cluster	54913	0.037938178	-1.2823819	2.3477576	0.57567614	-0.16524608	3.9102678	0.032415833	0.57567614	-0.16524608	49.912315	0.27737582
4	74	NPCr2cm-cluster	54952	0.023667634	2.1250348	0.63518023	0.18707782	-0.13704835	4.457636	0.36253577	0.18707782	-0.13704835	86.28328	8.373189
4	74	NPCr2cm-cluster	54953	0.033255637	2.5816855	0.09540688	0.32050747	-0.03487011	-0.8118307	1.441231	0.32050747	-0.03487011	0.44404438	13.2194
4	74	NPCr2cm-cluster	54991	0.04783708	2.4436054	0.5345284	0.19634779	-0.09630901	4.1721544	0.18271734	0.19634779	-0.09630901	64.85503	11.51448
4	74	NPCr2cm-cluster	54992	0.025165081	2.3218486	0.53826654	0.19858538	-0.102218986	0.17873172	1.1896855	0.19858538	-0.102218986	1.1956999	10.194503
4	74	NPCr2cm-cluster	54993	0.03680575	2.650265	0.10298593	0.27216452	-0.030892508	0.45287752	1.2504193	0.27216452	-0.030892508	1.5728315	14.157789
4	74	NPCr2cm-cluster	55032	0.021484435	1.9596647	0.8106406	0.17144981	-0.08752156	0.68594533	1.2077888	0.17144981	-0.08752156	1.985648	7.0969467
4	74	NPCr2cm-cluster	56550	0.047427475	2.2002668	2.569768	1.2503259	-0.99133366	-5.896867	16.305222	1.2503259	-0.99133366	0.0027480414	9.027423
4	74	NPCr2cm-cluster	56573	0.029105008	2.232323	3.4325752	4.0334935	-3.667625	3.112992	3.5632634	4.0334935	-3.667625	22.48823	9.321494
4	74	NPCr2cm-cluster	56574	0.06425142	1.8624953	0.085084885	0.8181846	-0.3104714	3.267356	2.3146226	0.8181846	-0.3104714	26.241861	6.439786
4	74	NPCr2cm-cluster	56575	0.015422225	1.8306197	0.095787905	0.273439	-0.14720069	3.2815518	0.8690583	0.273439	-0.14720069	26.617046	6.2377505
4	74	NPCr2cm-cluster	56597	0.02617091	1.5674409	3.8042438	1.4928607	-1.3794183	2.568584	9.3954315	1.4928607	-1.3794183	13.047337	4.7943635
4	74	NPCr2cm-cluster	56598	0.038578928	1.333885	2.6283863	0.22184858	-0.007382755	5.257224	5.825056e-10	0.22184858	-0.007382755	191.94792	3.7957613
4	74	NPCr2cm-cluster	56599	0.045317233	-0.7188065	10.711875	0.2584472	-0.08517468	1.7635343	0.11133439	0.2584472	-0.08517468	5.8330164	0.48733354
4	74	NPCr2cm-cluster	56621	0.054404378	1.9131107	1.2383438	0.29162598	0.22019328	1.3948512	0.4432454	0.29162598	0.22019328	4.034374	6.774129
4	74	NPCr2cm-cluster	56624	0.052428544	-0.31246617	2.3730407	0.41327798	-0.06298919	0.90980065	1.4387667e-05	0.41327798	-0.06298919	2.4838274	0.73164034
4	74	NPCr2cm-cluster	56625	0.031689942	-13.545403	13.023295	0.35236555	-0.07646772	2.8586013	0.15454295	0.35236555	-0.07646772	17.437122	1.3101061e-06
4	74	NPCr2cm-cluster	56650	0.14703763	1.3432254	2.9912462	0.40603286	-0.0024247346	5.5159044	0.8252044	0.40603286	-0.0024247346	248.61473	3.831381
4	74	NPCr2cm-cluster	56651	0.21995866	1.6479478	2.4494944	0.548807	-0.025378367	0.9526577	0.09772492	0.548807	-0.025378367	2.5925908	5.196305
4	74	NPCr2cm-cluster	56653	0.028172433	-1.3543278	3.751088	0.4360619	-0.1550834	-2.3822412	7.1069727	0.4360619	-0.1550834	0.09234338	0.25812075
4	74	NPCr2cm-cluster	56683	0.104162514	-0.38892233	3.9084685	0.4165187	0.07327921	5.5025764	0.7826716	0.4165187	0.07327921	245.32315	0.6777869
4	74	NPCr2cm-cluster	56684	0.13300157	1.0579954	2.9218059	0.4337975	0.030559566	1.4416386	0.31166574	0.4337975	0.030559566	4.2276173	2.8805907
4	74	NPCr2cm-cluster	56686	0.06677598	-0.040444087	0.8655146	0.86250776	0.028154198	-5.1468534	4.7416	0.86250776	0.028154198	0.0058176816	0.9603629
4	74	NPCr2cm-cluster	56691	0.06818515	-1.0326345	2.1528935	2.5983574	0.31673008	-2.0401483	2.3498955	2.5983574	0.31673008	0.13000943	0.35606763
4	74	NPCr2cm-cluster	56718	0.09775472	-2.2328968	3.7626407	0.77180547	0.10900003	1.6054139	0.2547102	0.77180547	0.10900003	4.97992	0.107217394
4	74	NPCr2cm-cluster	56719	0.085656166	-2.9883552	3.371238	1.131604	0.075927146	1.6349432	0.16458327	1.131604	0.075927146	5.129167	0.050370216
4	74	NPCr2cm-cluster	56720	0.02066189	0.92773813	0.6134875	0.26006296	0.018292349	2.0912604	0.19194251	0.26006296	0.018292349	8.095112	2.528783
4	74	NPCr2cm-cluster	56721	0.09691554	1.4125532	0.19690187	1.7503973	0.026083233	-3.8312979	3.3256469	1.7503973	0.026083233	0.02168146	4.1064267
4	74	NPCr2cm-cluster	56722	0.13062757	0.26743913	1.2246604	1.761322	0.03528852	0.25256184	0.92566127	1.761322	0.03528852	1.2873192	1.306614
4	74	NPCr2cm-cluster	56725	0.07150996	-1.2755755	2.1066518	2.113011	0.084600635	-2.7586718	2.4084506	2.113011	0.084600635	0.06337589	0.2792702
4	74	NPCr2cm-cluster	56726	0.089508176	0.8140149	0.049550127	0.3870516	0.020632954	-2.6808364	6.3440094	0.3870516	0.020632954	0.06850582	2.256951
4	74	NPCr2cm-cluster	56727	0.023666918	2.1580358	0.20141064	0.35758337	0.16247927	-3.746423	5.6025915	0.35758337	0.16247927	0.023602018	8.654122
4	74	NPCr2cm-cluster	56755	0.11960113	-2.7984402	3.0751116	1.5559095	0.11854681	1.6537759	0.16733381	1.5559095	0.11854681	5.2266784	0.060904987
4	74	NPCr2cm-cluster	56756	0.017113209	0.80872613	0.63519657	0.62452483	-0.028861474	10.48526	3.8004167	0.62452483	-0.028861474	35784.14	2.2450461
4	74	NPCr2cm-cluster	56757	0.0182755	2.0906837	0.1107724	0.37613574	0.017173013	3.5512168	0.06660172	0.37613574	0.017173013	34.85571	8.090445
4	74	NPCr2cm-cluster	56759	0.11412424	0.015417671	1.3704547	1.3771852	0.14652169	-0.15069966	1.149128	1.3771852	0.14652169	0.86010605	1.0155371
4	74	NPCr2cm-cluster	56760	0.05565059	0.9716267	0.86004406	0.7098773	0.073135935	0.6137029	0.93351454	0.7098773	0.073135935	1.8472589	2.642239
4	74	NPCr2cm-cluster	56761	0.04868573	-0.3056631	2.4943674	0.7977236	-0.20463994	-3.6863816	4.840572	0.7977236	-0.20463994	0.025062524	0.7366347
4	74	NPCr2cm-cluster	56763	0.0329687	0.70071787	1.4527904	0.44233203	0.014368233	18.038986	13.608116	0.44233203	0.014368233	6.827035e+07	2.015199
4	74	NPCr2cm-cluster	56792	0.05516416	-0.29046813	1.3583657	1.1811051	0.18915758	1.6813393	0.14654514	1.1811051	0.18915758	5.372747	0.7479133
4	74	NPCr2cm-cluster	56793	0.038846374	4.2983756	0.05474389	1.45316	-0.047778163	10.975281	3.2131243	1.45316	-0.047778163	58412.24	73.58018
4	74	NPCr2cm-cluster	56794	0.030637026	1.78934	0.33812076	0.26602098	-0.0017835223	5.350609	0.6908952	0.26602098	-0.0017835223	210.73656	5.985501
4	74	NPCr2cm-cluster	56800	0.040942132	0.82946366	3.6952472	1.2272457	-0.8714403	6.6622295	9.167184	1.2272457	-0.8714403	782.29315	2.2920892
4	74	NPCr2cm-cluster	56830	0.03313738	4.5895977	0.18566173	0.48551866	0.12316992	1.7699091	0.12577549	0.48551866	0.12316992	5.87032	98.45481
4	74	NPCr2cm-cluster	56831	0.025442004	-3.7273808	3.3895605	0.731304	0.06354598	2.0504785	0.06070176	0.731304	0.06354598	7.7716184	0.02405576
4	74	NPCr2cm-cluster	56837	0.038995564	2.248068	0.56751186	0.2752108	-0.19075148	4.3729334	0.050102666	0.2752108	-0.19075148	79.27584	9.469424
4	74	NPCr2cm-cluster	56876	0.039867282	2.3582234	0.5047727	0.29782203	-0.19928896	4.358901	0.043521885	0.29782203	-0.19928896	78.17118	10.572153
4	74	NPCr2cm-cluster	56878	0.11133051	-7.8910522	8.11656	0.7318671	-0.21092929	4.0688066	0.041928552	0.7318671	-0.21092929	58.487125	0.00037407572
4	74	NPCr2cm-cluster	56911	0.02258122	0.6689167	0.5978737	0.3527766	0.010713764	2.0633767	0.12907444	0.3527766	0.010713764	7.8725076	1.9521215
4	74	NPCr2cm-cluster	56912	0.02766043	3.5482175	0.09502344	0.27429315	0.0405546	1.9158539	0.06305788	0.27429315	0.0405546	6.792736	34.751316
4	74	NPCr2cm-cluster	56915	0.03551197	2.479975	0.42612967	0.2482157	-0.113821685	0.8935148	0.17484027	0.2482157	-0.113821685	2.4437037	11.940965
4	74	NPCr2cm-cluster	56917	0.07394481	-3.551991	5.629794	0.4374351	-0.1348161	0.91006196	0.09179083	0.4374351	-0.1348161	2.4844763	0.028667506
4	74	NPCr2cm-cluster	56950	0.089832485	0.5816135	0.8375397	0.33921725	-0.011299102	-3.1047194	7.3835907	0.33921725	-0.011299102	0.044837095	1.7889224
4	74	NPCr2cm-cluster	56951	0.018450677	0.76877564	0.0996717	0.1657151	0.09536479	-2.2176461	5.271176	0.1657151	0.09536479	0.10886507	2.1571236
4	74	NPCr2cm-cluster	56954	0.025415301	2.3207285	0.65246797	0.17129594	-0.074352145	0.6907126	1.0602902	0.17129594	-0.074352145	1.9951366	10.18309
4	74	NPCr2cm-cluster	56955	0.05602777	2.694623	0.17768478	0.32636586	-0.049713533	5.5045614	0.7094804	0.32636586	-0.049713533	245.81064	14.799939
4	74	NPCr2cm-cluster	58443	0.032883525	1.8718503	2.7646163	1.0588133	-0.6838903	0.23929766	5.7284265	1.0588133	-0.6838903	1.2703567	6.500313
4	74	NPCr2cm-cluster	58463	0.10179043	2.3213425	1.1408826	0.46071345	0.019481212	1.8158177	0.10743531	0.46071345	0.019481212	6.1460996	10.189344
4	74	NPCr2cm-cluster	58464	0.019256592	2.2544353	2.757485	3.1527317	-2.5462155	3.3473825	4.02251	3.1527317	-2.5462155	28.428226	9.529911
4	74	NPCr2cm-cluster	58484	0.20769793	2.550308	1.5510021	0.49011385	-0.05883884	0.41665596	0.9004727	0.49011385	-0.05883884	1.5168804	12.81105
4	74	NPCr2cm-cluster	58485	0.12239635	2.2474077	1.3224185	0.6805881	0.012601111	0.739674	0.9728	0.6805881	0.012601111	2.0952523	9.463173
4	74	NPCr2cm-cluster	58486	0.029417574	2.039452	2.8275816	2.6543765	-1.9297358	-4.7524686	19.314749	2.6543765	-1.9297358	0.008630364	7.6863966
4	74	NPCr2cm-cluster	58487	0.029559374	0.56301033	4.384567	1.9064814	-1.6022805	3.7224288	5.55088	1.9064814	-1.6022805	41.36474	1.7559505
4	74	NPCr2cm-cluster	58488	0.036981344	1.2326994	4.206726	0.25444317	-0.024584675	3.757441	0.20673488	0.25444317	-0.024584675	42.838665	3.4304774
4	74	NPCr2cm-cluster	58508	0.042307198	2.3156645	1.1206905	0.24447314	0.23236497	1.4424497	0.6306365	0.24447314	0.23236497	4.2310476	10.131654
4	74	NPCr2cm-cluster	58510	0.050013363	1.6915292	2.5695882	1.5613792	-0.69185644	-4.7280636	10.434156	1.5613792	-0.69185644	0.008843578	5.4277744
4	74	NPCr2cm-cluster	58511	0.018858135	2.0900092	0.14079942	0.29503855	0.14297935	-2.042096	3.4517825	0.29503855	0.14297935	0.12975647	8.08499
4	74	NPCr2cm-cluster	58512	0.09995413	-4.1524024	5.8875995	0.504143	-0.118197076	5.350376	1.6414288e-07	0.504143	-0.118197076	210.68752	0.01572659
4	74	NPCr2cm-cluster	58537	0.14032447	2.017084	1.6823912	0.7119827	0.08566886	1.2870435	0.57906264	0.7119827	0.08566886	3.622062	7.5163746
4	74	NPCr2cm-cluster	58538	0.07199615	1.8547323	1.2180977	0.5127847	0.37528756	1.1630995	0.7469895	0.5127847	0.37528756	3.199836	6.389987
4	74	NPCr2cm-cluster	58539	0.0756101	1.9398631	1.3660758	0.5029037	0.07420576	-0.27925044	2.3316422	0.5029037	0.07420576	0.7563504	6.957798
4	74	NPCr2cm-cluster	58568	0.109476626	2.3667672	1.2380512	0.41179115	0.08902593	1.4763033	0.4408077	0.41179115	0.08902593	4.3767366	10.662865
4	74	NPCr2cm-cluster	58569	0.07548022	1.5961457	1.512187	0.6019024	0.14320208	1.4447163	0.50587374	0.6019024	0.14320208	4.2406487	4.9339786
4	74	NPCr2cm-cluster	58570	0.08766943	1.5428874	1.3204875	0.5552648	0.32459673	1.097716	0.78951997	0.5552648	0.32459673	2.997312	4.6780787
4	74	NPCr2cm-cluster	58572	0.0821507	7.873382	5.9884033	0.30658096	-0.16173209	2.0048337	0.2458433	0.30658096	-0.16173209	7.424859	2626.4333
4	74	NPCr2cm-cluster	58573	0.06304699	6.454218	2.757404	0.44528663	-0.15882936	1.6243137	0.6635277	0.44528663	-0.15882936	5.074935	635.3766
4	74	NPCr2cm-cluster	58574	0.15176743	1.0932943	1.3149285	1.6635026	0.10184585	0.51897496	1.2678097	1.6635026	0.10184585	1.6803043	2.9840882
4	74	NPCr2cm-cluster	58576	0.07789141	-0.23713362	2.1611943	2.1459527	0.12970233	-1.6736795	2.7154787	2.1459527	0.12970233	0.18755569	0.78888583
4	74	NPCr2cm-cluster	58602	0.09294051	1.7169764	1.1805474	0.47715324	0.114159465	1.7612356	0.29102644	0.47715324	0.114159465	5.819623	5.567669
4	74	NPCr2cm-cluster	58603	0.06138915	5.886647	0.9145953	1.055477	-0.10591839	-6.357383	5.984857	1.055477	-0.10591839	0.0017338988	360.19562
4	74	NPCr2cm-cluster	58604	0.034610868	5.3334894	0.90918285	0.3269866	-0.0020580208	1.9498293	0.30133936	0.3269866	-0.0020580208	7.027488	207.15958
4	74	NPCr2cm-cluster	58605	0.14403528	1.4041823	1.2745817	0.56663156	0.11686879	1.0752499	0.77100927	0.56663156	0.11686879	2.930725	4.0721955
4	74	NPCr2cm-cluster	58606	0.112927794	0.052910846	1.5528299	0.94331455	0.07919143	0.82432514	0.7000812	0.94331455	0.07919143	2.2803411	1.0543356
4	74	NPCr2cm-cluster	58607	0.04567325	7.072395	1.6497266	0.37716854	0.051781025	1.468196	0.7409518	0.37716854	0.051781025	4.3413963	1178.968
4	74	NPCr2cm-cluster	58608	0.120769024	1.8902361	0.6661839	0.6204167	0.10745208	0.91887516	1.2526815	0.6204167	0.10745208	2.5064695	6.620932
4	74	NPCr2cm-cluster	58609	0.09899014	0.09485453	1.4234577	1.6718283	0.17333382	-1.5898129	2.1565394	1.6718283	0.17333382	0.20396377	1.0994989
4	74	NPCr2cm-cluster	58610	0.044170678	-0.6759446	1.7931619	1.3645625	0.14362773	-2.337006	2.4253259	1.3645625	0.14362773	0.09661646	0.5086757
4	74	NPCr2cm-cluster	58611	0.02204156	2.1453924	0.2651263	0.3500304	0.24262458	1.0614408	1.3266032	0.3500304	0.24262458	2.8905327	8.545394
4	74	NPCr2cm-cluster	58637	0.09993672	0.91115713	1.2410566	0.77322465	0.15170524	1.8013232	0.1317314	0.77322465	0.15170524	6.0576577	2.487199
4	74	NPCr2cm-cluster	58638	0.04978943	4.662944	0.5429241	0.40112618	-0.10096689	-12.478561	14.949269	0.40112618	-0.10096689	3.8074102e-06	105.94752
4	74	NPCr2cm-cluster	58639	0.029101491	10.789205	3.4148436	1.1612098	-0.033061318	1.4837289	0.24920017	1.1612098	-0.033061318	4.409357	48494.445
4	74	NPCr2cm-cluster	58645	0.041302025	2.1269288	0.23851253	0.37721056	0.120730534	-1.0270063	2.562373	0.37721056	0.120730534	0.35807732	8.389063
4	74	NPCr2cm-cluster	58674	0.11262065	5.2501726	0.65658414	0.80492544	-0.13858885	-8.257268	8.761002	0.80492544	-0.13858885	0.00025936664	190.59915
4	74	NPCr2cm-cluster	58675	0.053742588	4.764273	0.5923947	0.43376505	-0.11163211	17.59691	12.288536	0.43376505	-0.11163211	4.3877424e+07	117.245865
4	74	NPCr2cm-cluster	58676	0.027924776	1.9456408	0.11537359	0.21929947	0.038057324	5.459346	0.7480422	0.21929947	0.038057324	234.94368	6.998115
4	74	NPCr2cm-cluster	58682	0.074275136	-0.34690621	1.9088322	0.35935202	-0.06169897	-1.1302426	9.132018	0.35935202	-0.06169897	0.32295492	0.7068716
4	74	NPCr2cm-cluster	58712	0.033168495	0.74745995	0.7429085	0.48169878	0.112561576	1.813923	0.15358683	0.48169878	0.112561576	6.1344657	2.1116297
4	74	NPCr2cm-cluster	58713	0.047790468	-0.46350548	1.5388136	0.9513513	0.07139061	1.7157004	0.14752461	0.9513513	0.07139061	5.560569	0.62907463
4	74	NPCr2cm-cluster	58716	0.07460165	0.90817285	4.014977e-06	1.6498721	-0.0011983805	-1.2732605	1.9143068	1.6498721	-0.0011983805	0.27991745	2.4797873
