subject	mu_ips	mu_vertex	sd_ips	sd_vertex	amplitude_ips	amplitude_vertex	baseline_ips	baseline_vertex
56	3.0349987	2.360878	1.661239	0.13470218	0.7346171	0.26823023	-0.76883876	-0.17622909
56	2.0899782	2.6079063	0.17215171	0.39469367	0.13415007	0.13800749	-0.031667735	0.09481888
56	1.1603792	2.2954602	2.245189	0.08234066	0.5792322	0.4162514	-0.39821732	-0.07264066
56	2.0429745	2.2755284	2.1930795	0.08626395	0.6578027	0.41196364	-0.6064203	-0.09122434
56	2.1318147	2.2782342	0.12337169	0.19815576	1.7895873	0.74777013	-0.5073559	0.57631135
56	3.4748757	-3.365403	0.12303281	3.776383	0.5307137	2.1727626	-0.092462234	-0.6436939
56	2.1275427	2.2616968	0.11962278	0.24224918	0.9724146	0.4249183	-0.24233636	0.3248086
56	2.0988126	2.7182539	0.15784615	0.63584745	0.10270848	0.19481593	0.081561595	0.15708786
56	1.4933957	2.2968166	1.3231479	0.063020736	0.51594716	0.4432939	-0.15525188	0.17303258
56	1.3739914	2.2965252	1.4661325	0.041468024	0.4574419	0.5458507	-0.18551171	0.075351
56	2.2358773	2.2997026	0.6609926	0.01932937	0.29250294	0.7496072	-0.15175116	0.21164665
56	2.3642683	2.2957487	0.83213216	0.022058547	0.17518517	0.66578114	-0.06933078	0.22657162
56	2.3532999	2.230275	0.3122434	0.188143	0.36227122	0.7878566	-0.41847578	0.11713214
56	2.1268091	2.2868037	0.09898052	0.19530092	3.4178455	0.7896275	-0.5089916	0.54575
56	1.4283049	2.5044167	0.46127024	0.5924213	2.0267412e-12	0.38404572	0.026509602	0.07234341
56	2.1265152	0.036659203	0.096455485	1.8429431	1.9782233	0.664141	-0.26643425	0.2551555
56	2.6645014	2.139272	0.94419104	0.090023324	0.26576337	3.2586043	-0.23127764	0.14296748
56	0.8469801	2.1550002	2.8330102	0.08407562	0.9263963	4.470452	-0.537759	0.2752763
56	2.4917316	2.2514005	2.385081	0.04961609	0.67718697	0.43697092	-0.6893541	0.13426925
56	2.2998846	2.4762168	0.020347623	0.23788379	0.20062967	0.27168313	-0.12772147	0.14422554
56	4.324051	2.2610717	0.043053783	3.562171	2.413699	2.93844e-21	-0.22363646	0.07968285
56	4.3329744	2.182497	0.083389685	3.614513	1.0766195	3.4322843e-11	-0.22074392	0.08388137
56	1.2651024	2.2345567	0.5027654	0.19859976	0.41985884	0.54123807	-0.25543702	0.1883723
56	2.1217234	2.1587853	0.09277563	0.08901696	2.4405801	2.1205819	-0.2602566	0.3531913
56	2.8585846	5.868171	3.1101952	0.7009842	1.2647898	3.6814656	-1.1361	-0.07183055
56	1.5400738	3.8869247	0.27829033	0.026585255	0.36546028	2.5465431	0.05928294	0.024808692
56	2.313582	2.2593772	3.8803988	4.0115967	4.4578314	1.9006246	-4.39936	-1.4459416
56	2.3613267	2.143155	1.0986266	0.10039619	0.69578964	4.5659423	-0.32379165	0.29451844
56	2.1541126	2.547311	0.07683646	0.23417005	1.1244569	0.20845659	-0.1801595	0.08700784
56	4.3317084	3.0725594	0.045119643	3.563428	3.0646927	1.8133692e-20	-0.24071148	0.0913558
56	4.339727	2.234158	0.050692465	3.602351	2.3721726	5.705538e-22	-0.20906286	0.11861319
56	4.3420997	2.6210477	0.05173988	3.0947769	1.5177456	1.3068157	-0.14789739	-1.1726562
56	2.1136127	2.2327309	0.09887228	3.5499685	1.4079691	2.2294819e-17	-0.2668931	0.43508282
56	2.120959	2.2904818	0.09931411	0.1897573	2.5028446	0.66063917	-0.20217207	0.3227512
56	-1.5734898	4.3782625	5.4145446	0.094348885	1.0955294	0.5330267	-0.57418627	-0.008719284
56	2.1036208	2.3123183	0.1044757	0.22889678	0.6365515	0.28440103	-0.15101513	0.20262633
56	1.6464278	2.3003948	0.20006025	0.013070883	0.79980695	0.33658504	0.14492476	0.19128485
56	2.1740012	2.5870266	3.7710922	0.77668977	3.5647507	0.40044802	-3.5727432	-0.2836308
56	2.3735805	2.1456435	0.93105274	0.11646262	0.7223229	3.1097815	-0.35038862	0.22938567
56	1.329188	2.1375065	4.1738644	0.11921098	2.9103503	2.8081365	-2.5263608	0.18644361
56	4.344484	2.3798172	0.04900364	0.05567452	3.1815233	1.1987687	-0.20215754	0.099150926
56	4.354839	2.4392464	0.04804465	0.092363715	2.207429	1.2115418	-0.1915407	0.11139201
56	2.1127017	2.4298816	0.08569262	0.100347765	1.8002875	0.85905147	-0.11935841	0.22797844
56	1.9054488	2.4837854	0.073067814	0.75279003	0.56214875	0.19142985	-0.15266362	0.11144328
56	2.3752508	3.0181277	0.049754016	3.3263927e-06	0.48229843	0.1902237	0.20436992	-0.08927394
56	-2.8261797	2.180068	4.968305	0.1446628	1.9905244	0.6544798	-0.8665213	0.21860161
56	1.097737	2.2328625	4.779029	0.21825393	1.2018547	0.39934614	-0.87362605	-0.04678616
56	-1.7050807	2.448209	6.514148	3.818238	2.554011	1.3652213	-1.9393888	-1.0338355
56	2.4819217	2.1469333	0.79658955	0.10202515	0.5905892	3.4679906	-0.3121095	0.37931556
56	4.4033546	2.441469	0.63047814	0.10234241	2.2973683e-17	0.5886415	-0.06993617	0.1991956
56	-1.2810374	4.3194604	3.579636	0.07522906	1.1166869	0.5912195	-0.33391765	0.043367244
56	2.1072116	2.3179507	0.08420973	0.21675017	2.6968844	0.8041022	-0.2242758	0.32719624
56	2.1127257	2.3371105	0.08485542	0.285713	2.9466271	0.6374272	-0.14445367	0.23403947
56	0.18560886	2.2084694	5.398896	0.21510705	2.682218	0.6137331	-2.1269968	0.2634311
56	1.916907	2.8041716	0.07285258	2.303574	0.8404768	1.4033532	-0.14905983	-1.0888445
56	-2.2685113	2.1688147	5.9169517	0.19940507	2.3626845	0.47093466	-1.5091298	0.14320317
56	2.193604	2.1651099	3.438742	0.4954791	3.9880483	0.56901944	-3.7957926	0.47767788
56	2.4162462	2.1278596	3.1635885	0.51988405	2.5241752	0.5834029	-2.3746736	0.30542064
56	1.995852	2.2446995	0.11156656	0.52404135	0.31197643	0.42104128	-0.015698634	0.06666355
56	-2.4529116	2.081382	2.5015173	0.53026396	2.1977742	0.4405707	-0.07106307	-0.015914153
56	1.8937988	2.1533396	0.08922398	0.5532381	0.57376844	0.33759257	-0.052261665	0.16110788
56	-3.466307	2.174567	2.840654	0.30067608	2.847725	0.41677058	-0.071640365	0.17779475
56	2.116668	2.4310718	0.086404435	0.09353089	4.0592403	1.9234822	-0.27391395	0.40990084
56	2.0373769	2.1051521	0.118079506	0.553158	0.65857965	0.36798808	0.09437826	0.22088376
56	2.0461328	2.1378503	0.115685366	0.23972875	0.51293904	0.38518897	0.052325696	0.26557344
56	1.5491885	2.092341	4.7027764	0.21823451	2.9405098	0.24795526	-2.7138884	0.17904781
56	-4.094083	2.2022195	4.3624697	0.4908009	2.226831	0.3845252	-0.5683315	-0.023946384
56	1.3982503	3.023554	0.26181167	0.40297487	3.5189571	0.16149741	0.03665977	-0.15900816
56	3.2428224	2.371928	2.2548106	0.06625972	0.8763625	0.84540373	-0.7137015	-0.1893779
56	1.610773	2.1423512	0.69552344	0.09648922	1.7964041e-13	3.344339	0.0022882037	0.07457577
56	3.363333	2.1455805	2.9528387	0.23268999	2.2171144	1.0141133	-2.187595	-0.24596044
56	3.3246512	2.1014018	0.07481295	0.28799292	0.19501437	0.85918164	-0.026556827	-0.23489624
56	2.456172	2.1409671	3.2604513	0.07988102	2.7966542	1.8868288	-2.650773	-0.16025825
56	2.5725348	2.1971257	2.9637973	0.23537032	2.0879655	0.6348081	-1.9318545	0.12735604
56	4.336344	2.0669932	0.6293219	0.33372653	6.794583e-18	0.74344677	0.078578465	-0.13039036
56	1.256724	2.180681	0.81776243	0.47507492	2.2581337e-10	0.53799045	0.059333604	0.15090567
56	2.4688535	2.1541505	3.225743	0.47078803	2.0900388	0.50345254	-1.918889	0.077881515
56	-1.9995635	2.151058	2.4705703	0.45977488	0.96885586	0.44547293	-0.064807974	-0.01347427
56	1.3605571	2.2275107	0.43380034	0.50108826	3.3702997e-14	0.49352244	0.04492939	0.0333706
56	2.0897205	2.1456807	0.0926793	0.49104026	0.40387547	0.4807051	0.09066884	0.07114241
56	2.0412283	2.177546	0.24419427	0.3950544	0.26896834	0.45107305	0.0466094	0.046117436
56	2.184699	1.9873171	0.25616753	0.44154266	0.28013283	0.57426125	0.053947885	0.012064277
56	1.9202838	2.1638749	0.07472924	0.57042843	0.35994697	0.4873614	0.03080771	0.080502324
56	2.1213417	3.465345	0.096385874	4.5150027	3.5333807	2.3004577	-0.5961218	-1.5775689
56	2.0590394	2.0028105	0.106528185	0.6171416	0.4655422	0.27375427	0.026422199	0.14415748
56	2.1090233	3.0512023	0.090158366	3.4697275	2.2137945	2.732608	-0.23221594	-2.1690059
56	2.1321335	2.4140651	0.08408102	0.10503592	3.9680412	1.4422294	-0.12052902	0.69110644
56	2.0830956	0.8215272	0.10976332	0.6224564	0.7587989	0.9290574	-0.048541076	0.14225772
56	1.9235259	2.9990914	0.075465076	2.4791117	0.56243587	2.2041717	0.006701624	-1.9548138
56	2.0446925	2.4407675	0.11237664	0.099817194	0.79072165	1.1393079	0.03307124	0.44790614
56	2.1097362	2.2978446	0.08785372	0.19822252	2.719829	0.88434136	0.14265396	0.87934935
56	-0.8425225	2.255179	1.6189855	0.22631247	2.5454264	0.76989156	0.051081605	0.8169745
56	3.720527	2.1333034	3.729015	0.22945638	2.7310462	1.0165591	-2.6464744	-0.326909
56	4.1561413	2.0503273	4.0832973	0.28087443	2.1481621	0.893122	-2.042408	-0.3713482
56	2.7296946	4.216883	2.8570518	0.041056022	1.4701642	0.9257413	-1.3193736	-0.05075075
56	6.008644	2.224516	0.807994	0.13060127	5.7682366	0.6352173	-0.07955212	-0.11795857
56	3.469469	2.1208746	3.4566948	0.12206127	4.592942	2.1749349	-4.500947	-0.35696772
56	3.645376	2.092441	3.5978541	0.14363925	4.6485476	1.2104348	-4.577097	-0.46318206
56	3.4966643	2.0870996	3.3908455	0.1349703	3.2061586	0.98517513	-3.1421998	-0.34008977
56	4.2808304	2.1050315	4.181679	0.113912866	2.0266767	1.0305305	-1.9168282	-0.27417633
56	8.258706	2.2707095	2.031676	0.28847036	3.6321805	0.40882432	-0.19833137	-0.2666704
56	6.156601	2.1591423	0.86169577	0.08680842	7.6365867	2.3292708	-0.16762489	-0.18764496
56	3.5499065	2.1043785	3.5059545	0.10234717	4.454582	1.9067802	-4.4686885	-0.41341534
56	4.407478	2.0808198	4.6151013	0.113927126	2.250612	0.9099569	-2.2042103	-0.2720301
56	7.363182	2.2364552	1.4762368	0.2648165	5.76055	0.5419836	-0.21346311	-0.24120891
56	5.5445814	2.0637207	5.5484037	0.15694493	2.7190356	0.7435712	-2.5572731	-0.3384656
59	4.5435658	3.483522	0.15058623	0.4788229	0.699522	0.22271751	-0.34722495	-0.0502398
59	2.7871761	2.3428235	0.08080356	1.3911527	0.83871466	1.077145	-0.0058406815	-0.9812341
59	2.8054912	2.4081347	0.17609529	2.5629098	0.2135969	2.331113	0.06140166	-2.220062
59	2.7925775	2.40783	0.0752906	1.3053128	1.0052221	0.9659476	-0.023098689	-0.8793794
59	1.7560285	2.2728117	2.3029797	3.3188345	0.48793992	3.0841997	-0.25044274	-2.9368796
59	2.624166	3.9110785	0.5330182	0.93545043	0.28351587	0.4601502	0.0926416	-0.3500838
59	2.7892256	2.7474747	0.12994954	3.449424	0.328685	3.7407207	0.15370084	-3.619036
59	2.7553904	2.2065144	2.91958	3.5847554	1.6116982	2.7351656	-1.3624029	-2.6212628
59	2.2300985	2.2493987	0.7023591	0.24776544	0.26043054	0.8149693	-0.12484119	-0.001943335
59	2.0860147	2.241547	0.6663016	0.31259322	0.21066928	0.74039567	-0.09618646	-0.060260225
59	1.8441018	2.1101444	0.093782045	0.3076582	0.3425236	0.58026373	-0.1402351	0.028194616
59	4.5261865	1.8822409	0.11794264	0.33270916	1.0438263	0.39393112	-0.30027267	-0.076185174
59	3.0859272	2.252327	2.7330053	4.0716863	1.9554263	2.4176116	-1.6946949	-2.3875368
59	2.9169314	2.3282304	0.4476163	3.9103541	0.16358119	2.60684	0.032790236	-2.5374043
59	2.7712603	1.6577907	0.54414785	4.7692447	0.20870082	2.097328	0.13272575	-1.9693053
59	2.3967981	3.4447696	0.5998711	0.42433947	0.39992175	0.3513398	0.13950488	-0.20460925
59	3.1078773	-0.24569294	1.208381	3.3506875	0.5128165	1.0226945	-0.3678988	-0.60864437
59	2.8232636	2.312977	0.13520008	0.5624177	0.8647156	0.6245617	0.051311012	-0.005945838
59	2.8034139	2.2703955	0.13968195	0.4488021	1.2480664	0.8428577	0.27762216	0.15548314
59	2.7857783	2.2686658	0.17777137	0.4204079	1.4429324	1.0046352	0.58289653	0.24344169
59	2.2707155	2.3031201	0.77898896	0.45099086	0.2853083	0.5777266	-0.13320181	-0.07879001
59	2.7970665	2.2768226	0.15499307	0.39805472	0.84366935	0.61488783	0.35393003	0.12444293
59	2.485721	2.0882683	0.5410495	0.19135043	0.791177	0.63686603	0.5662966	0.39056844
59	2.192393	2.2690294	0.3699175	0.44795454	0.25637847	0.6281522	-0.059695914	-0.12314073
59	2.3887818	2.0869942	0.64957577	0.24085903	0.3967411	0.30261865	0.3004	0.22072311
59	1.9620405	2.1973157	0.18031713	0.30783752	0.23410039	0.7059888	-0.19891763	-0.011461637
59	2.1580257	4.6397843	0.6049916	0.12395047	0.456416	1.2636654	0.39433366	-0.03159542
59	7.0656695	1.953002	1.5873964	0.2709245	1.3361031	0.43386778	-0.48069528	-0.10092613
59	2.2684765	3.0786176	0.652125	0.11369278	0.41050074	0.24531958	0.23440817	-0.03254011
59	2.588705	2.404786	0.5645516	0.066196024	0.3516924	0.8173816	0.1542594	0.098979175
59	3.1472094	2.6089778	2.2274024	3.3088112	1.7069192	1.8047185	-1.5562941	-1.8702822
59	2.804279	2.0597572	0.11050624	1.6919476	0.8428994	1.092511	0.13494204	-0.520228
59	1.6107142	-0.57563084	0.6955715	3.3034353	8.7798285e-13	1.5070329	0.04413129	-0.59266174
59	2.7796981	2.3384786	1.0751086	0.7531344	0.2988056	0.5140171	-0.19775872	-0.15292697
59	2.7960286	2.249791	0.13176897	0.5132118	1.1960027	0.771827	0.46727678	0.2484359
59	2.7595923	2.3553753	0.20640796	0.39926046	1.3333125	1.1082004	0.78396714	0.26603156
59	2.146561	2.28887	0.107609905	0.5837796	0.39851263	0.5411617	-0.10135438	-0.1405544
59	2.5285344	2.2638662	0.44976065	0.52413505	0.39917228	0.49992445	0.28168023	0.15567386
59	2.7763827	2.333985	0.18265209	0.37314257	0.9092367	0.7707333	0.6160877	0.25252882
59	2.453348	1.9173464	0.5316237	0.44412932	1.1521817	0.4697165	0.83318293	0.5566608
59	1.6044024	2.1782322	0.6843105	0.26710075	4.7391545e-13	0.4495798	-0.13166673	0.05951406
59	2.1366422	2.2258275	0.15564889	0.5239566	0.28063902	0.647255	-0.16368489	-0.12682565
59	2.478153	2.0391574	0.52739185	0.3395765	0.70145977	0.38626683	0.5619112	0.36064196
59	4.4917355	2.1287704	0.78265935	0.24281225	0.19959378	0.43639168	-0.35128495	0.025249891
59	2.5061343	2.2501771	0.47753128	0.3962155	0.35239998	0.48999178	0.26204732	0.1017258
59	2.7339823	2.2416375	0.2388609	0.3588248	0.77577686	0.76933974	0.6426257	0.19574149
59	2.5009842	2.1924493	0.54128414	0.3744393	0.7657706	0.7245253	0.57546556	0.25265333
59	2.3983486	5.490018	0.6339909	5.6905437	0.72316337	2.254472	0.46603364	-2.1209924
59	4.590333	2.036718	0.7996282	0.22810258	0.259885	0.38869494	-0.43909255	-0.05477674
59	2.7549787	2.2547467	0.2093483	0.4047179	0.39209875	0.53834176	0.2894496	0.025353124
59	2.7519188	2.2970355	0.21348755	0.34755605	0.68120694	0.7578189	0.47336403	0.04558297
59	2.5293305	2.2881835	0.6350189	0.34021473	0.52001923	0.6456855	0.3140542	0.05729188
59	2.431796	2.2446895	0.68030804	0.30225584	0.49567685	0.46655157	0.2342576	0.17327479
59	2.5404837	2.2514365	0.5580194	0.22162446	0.6014009	0.3857316	0.1539448	0.20551948
59	3.0297396	1.1099799	0.50142497	5.085397	0.09491094	0.7498216	0.047321346	-0.7135765
59	2.8147879	2.4042485	0.74762654	0.06506495	0.30280378	0.85055554	0.066996634	0.09715989
59	2.6431816	2.1595643	0.50726616	2.826741	0.38655433	0.6956238	0.17909831	-0.4723355
59	2.4103274	2.4695508	2.7374358	0.5317168	4.6887436	1.1486142	-3.1648316	0.12494694
59	2.8177972	2.3931758	0.1604775	0.80538857	0.66541845	0.92532307	0.45863858	-0.120546654
59	2.539845	2.0130026	0.53622645	1.9134789	0.44849962	1.4889164	0.18208423	-0.8256141
59	2.7403014	2.2870626	0.5980633	1.0171968	0.34561935	0.77240306	0.04608221	-0.25471196
59	2.5376444	1.6231736	0.6248774	3.5253153	0.3708378	2.241152	0.050105564	-1.738187
59	2.625473	0.3090308	0.37804878	4.641174	0.6028633	2.860984	0.22427791	-1.9129925
59	2.775902	1.6172472	0.86020964	1.4724232	0.2994865	0.80750364	-0.13415657	-0.27195373
59	2.6299555	0.85037345	0.3528894	2.0629337	0.5859268	1.0502434	0.3809334	-0.03533641
59	2.8064928	1.9196287	2.1513038	1.118622	0.48879343	0.46645486	-0.4846179	-0.15492041
59	2.5508676	2.2573037	0.39434996	0.51081496	0.3862361	0.43722853	0.41459015	0.27438655
59	2.7733293	2.2974083	0.18207212	0.33239532	1.0400661	0.78251815	0.7736925	0.4588286
59	2.7107115	2.239315	0.24820358	0.38773754	0.5071496	0.6037038	0.43204713	0.19290626
59	2.7357297	2.3178396	0.22499272	0.33812106	0.8332041	0.90588415	0.60249436	0.08453069
59	2.3081534	2.2954466	1.5034547	0.34875098	1.2826521	0.8164325	-0.26168412	0.09994911
59	2.4337246	2.247648	0.8168295	0.3271073	0.7269483	0.64147973	0.17982432	0.1775776
59	2.3807518	2.2216384	0.68847317	0.3813441	0.38027456	0.6192504	0.16069405	-0.04179222
59	2.4635723	2.3090954	0.7256214	0.34841442	0.44530573	0.56771475	0.13031408	-0.051276755
59	2.6043415	2.2385046	0.51908004	0.26821274	0.59034175	0.3799886	0.22332944	0.21321483
59	2.62306	2.0877585	0.9867095	0.23160625	0.21532401	0.18875737	0.035981324	0.06049976
59	2.6906276	2.4039094	1.289115	0.07836836	0.5694775	0.5910963	-0.20416355	0.117471606
59	2.2997947	2.3341188	3.1681828	0.56626385	6.8121104	1.2787241	-5.018801	0.24739133
59	2.5125356	2.3400967	2.7222815	0.48020393	3.565245	0.7642443	-2.6808121	0.05846442
59	2.450932	2.2796865	0.62740403	0.8815235	0.5245287	0.7219428	0.23967257	-0.11302017
59	2.7155812	2.2384014	0.23657799	0.44375777	0.47730926	0.43935248	0.5459391	0.31298622
59	2.7270052	2.2002141	0.22944416	0.336919	0.737684	0.61240757	0.73848456	0.41889253
59	1.4153527	3.1540937	0.5144073	0.065428086	1.2493584e-16	0.1015647	-0.05583767	0.32990196
59	2.664981	2.2923253	0.6568859	0.35569707	0.2313134	0.48788938	0.06458964	-0.06448433
59	2.7042713	2.2114758	0.24112661	0.38547313	0.546425	0.6216887	0.49244365	0.20074454
59	2.1715221	2.2241626	1.8815814	0.39793196	2.1830816	0.8885534	-0.773943	0.24080727
59	6.773093	2.223095	4.219104	0.3711979	0.5184287	0.46618193	-0.45894065	-0.14707659
59	2.2638927	2.1904302	2.8521988	0.39476246	1.6912066	0.6355029	-1.0888194	-0.0024539665
59	2.097499	2.3252308	2.397618	0.33225363	1.9648467	0.78355354	-1.0190924	0.01936716
59	2.1988497	2.308985	2.7001562	0.34047905	2.6041915	0.7544453	-1.6899635	0.030514827
59	2.2533245	2.275597	2.1947248	0.33198252	2.1100302	0.6990978	-1.1913364	0.10716184
59	4.1805973	2.1828923	0.18163766	0.34650168	0.43862724	0.62640053	-0.15130207	-0.008918055
59	2.1063275	2.3110259	1.2387097	0.33948973	0.6532708	0.6480839	-0.011224048	-0.1053574
59	2.4304447	2.27558	2.884679	0.310191	2.0516465	0.37577042	-1.5673301	0.029488731
59	2.5449343	10.017285	2.6784256	4.4333477	2.8802843	1.2204962	-2.226639	-0.37990934
59	4.2058215	2.2125351	0.15072826	0.2919554	0.35478678	0.49483198	-0.06957323	-0.07319605
59	2.6626856	2.2951756	2.5989397	0.23115793	2.1201525	0.23977403	-1.6728765	0.13205574
59	1.7906342	2.2073848	0.1738883	0.26323396	0.4186936	0.28553846	0.31720138	-0.18749626
59	2.0523663	0.61983263	2.5683157	5.309091	1.2696803	1.2446675	-0.78793657	-0.93294066
59	2.5323992	1.268712	2.7723253	4.403334	2.448865	1.061756	-1.976047	-0.757379
59	2.7009876	2.212675	2.8033223	3.6410747	1.8957607	1.0451236	-1.592265	-0.85257673
59	1.7220018	2.2510624	0.14456132	0.27265576	0.8203469	0.27217704	0.18729578	-0.20067114
59	2.1629221	2.2353704	3.281976	0.6482613	5.6136875	1.0393054	-4.046978	0.24546361
59	2.1382532	2.2135189	1.6228782	0.9147893	1.161207	0.79105353	-0.22855635	-0.07359729
59	2.4159768	2.3740792	2.7542892	0.41029185	3.9044664	0.80346024	-2.7057946	0.124234416
59	2.2714775	2.1218073	1.5838722	0.9976328	0.7732473	0.5355742	-0.11755019	-0.03420951
59	2.5841322	3.8069413	0.72313076	0.79751647	0.41935337	0.36645496	0.10650558	-0.20858674
59	2.813955	2.3218284	0.20232318	0.5010064	0.40831482	0.46918604	0.5590961	0.20843211
59	2.775607	1.9165384	0.2064946	0.87967825	0.6022626	0.4666112	0.5139836	0.20751439
59	2.75163	2.4261284	2.2971177	0.39909422	1.3873096	0.55141896	-0.55766094	0.2553954
59	2.7456222	2.276276	0.21569267	0.3911713	0.6488351	0.5627662	0.6869193	0.2994327
59	2.7065852	2.2882988	0.24165502	0.32648432	0.52682185	0.66270566	0.63055444	0.15887496
59	2.4822574	2.2294776	0.4556016	0.31266248	0.83522993	0.76314306	0.8730869	0.42085475
59	2.4995527	2.3036804	0.37898445	0.41256046	0.27602082	0.46907416	0.4798055	0.16423848
59	2.54007	2.2665296	0.42088598	0.35125628	0.50111204	0.735837	0.4520643	0.031971063
59	2.40173	2.2247424	0.5075048	0.35139984	0.59043	0.78610677	0.42184746	0.027041858
59	0.06202029	2.2615457	4.4184375	0.3619512	2.7107358	0.7884857	-1.4435337	-0.03665094
59	1.9246126	2.2956083	3.849154	0.35418135	3.6568859	0.65873396	-2.8887084	-0.070623524
59	2.229145	2.3154032	2.952241	0.33338913	3.3374279	0.6357158	-2.4639485	0.023270965
59	3.8638072	3.604047	3.5312426	0.3157664	1.6937996e-16	0.31825	0.5237882	-0.286494
59	2.874061	1.609438	3.5100904	0.6931472	5.8494937e-14	1.6849481e-16	0.6558531	0.19418961
59	-0.93510115	3.9965425	3.1134996	1.0026987	1.776599	6.938442e-12	-0.28774363	0.030274969
59	2.4001725	2.3320997	3.1853244	0.27541682	2.6461196	0.4003231	-2.1311753	0.0022329455
59	2.4827266	9.708736	2.6123793	3.7133136	2.4105744	1.8230042	-1.8090271	-0.2846487
59	2.9563177	3.2687733	0.21488817	0.07644847	0.40419245	0.35418755	-0.025045423	-0.13441128
59	3.3310025	2.134294	2.0423992	0.3292615	0.72720855	0.14465825	-0.55083394	-0.2968138
59	1.5284514	2.7937937	0.8916254	0.4868636	0.861329	0.35511088	0.5433443	-0.11336064
59	2.6733189	2.4328792	2.5431008	0.12822966	2.2579634	0.2077346	-1.8134252	0.12997861
59	-1.670207	2.165203	2.6584685	0.33654478	1.0641015	0.24753661	0.23456231	-0.2581354
59	3.4472756	2.2234476	2.4160748	0.2889898	1.4147924	0.34978518	-1.3353261	-0.2609822
59	0.33043793	2.755608	1.2042379	0.63658214	1.187215	0.27966484	0.37130788	-0.093263015
59	2.7636151	2.0546608	2.7963376	4.1424637	2.3502765	1.1501673	-2.046535	-0.95598626
59	-1.7623664	2.2112362	2.1971176	0.2791399	2.0624168	0.31588626	0.2163552	-0.28571355
59	1.1956037	2.168242	0.46161044	0.264713	1.1365356	0.22827053	0.37052488	-0.2975479
59	2.2990265	0.43752235	2.2881737	5.7801085	1.1808764	1.5106834	-0.7446861	-1.1895595
59	2.491277	2.3094668	3.1939783	0.58885604	4.959285	0.8558844	-3.6509256	0.20420785
59	2.4945962	0.9350662	3.068607	2.9649463	3.3127882	1.9511813	-2.4324105	-1.2188921
59	2.7168581	2.4088316	2.5022757	0.41293886	2.9593105	0.7320718	-1.9808892	0.12060587
59	2.7537315	2.3914626	2.5851302	0.4933077	2.7092257	0.69597435	-1.7434638	0.17500281
59	3.5900507	3.4613113	3.525472	0.36506328	2.6790456e-20	0.23585238	0.5139157	0.08736919
59	0.30379963	2.1625793	5.059352	0.4416903	3.3419464	0.5119911	-2.4280863	-0.082619235
59	1.9427159	2.3695965	3.5476012	0.38882208	3.8442583	0.553347	-3.1053572	-0.09955839
59	3.602269	5.341971	3.548122	1.3456968	4.601704e-20	0.34789172	0.53372085	-0.22209167
59	3.6040466	3.6096313	3.5654242	0.28172186	2.8779392e-19	0.2883536	0.45584565	-0.31615007
59	2.3258414	2.1162713	0.21680492	0.29905683	0.3829432	0.38027155	0.034754224	-0.22648318
59	-1.3362216	2.7923865	1.8955678	2.2761264	4.028968	0.0	0.17299789	0.012635452
59	2.3349557	2.1595063	0.22770788	0.3072608	0.5587327	0.42417452	0.2433805	-0.2765861
59	-0.9140697	1.609438	1.6126829	0.6931472	2.9105372	6.541452e-16	0.2697626	0.06619252
59	2.4826324	3.5436509	3.2638521	0.357663	3.0516918	0.28465617	-2.6258557	-0.057704892
59	2.3061366	2.2496686	0.40048575	0.28821832	0.42644262	0.39517966	0.25730872	-0.31931254
59	1.7700773	2.836861	0.6306798	0.45901695	0.50069886	0.26678422	0.38051686	-0.018050166
59	2.318429	2.0823345	0.5960903	0.3712507	0.54230154	0.3298632	0.30331647	-0.26499695
59	1.9878545	2.2703164	0.83553654	0.27753833	0.4774089	0.32109848	0.31228858	-0.32204905
59	0.95217437	2.2148032	1.0511874	0.25858098	0.6027739	0.21644506	0.34981626	-0.28706098
59	2.0812595	0.6205356	0.4019316	1.8923444	0.18867604	0.0	0.23041992	0.07795596
59	2.2978878	0.07952677	0.8850614	1.0306255	0.4695484	1.9116458	0.13399428	-0.19957829
59	2.535021	2.3850446	3.334423	0.5196149	7.8563023	0.7645212	-6.220535	0.2943404
59	2.7084937	2.382267	3.0699675	0.55416596	5.7076797	0.70116186	-4.4469256	0.21447602
59	2.9688194	2.3590107	2.6505423	0.38048705	3.035838	0.40605524	-2.3795497	0.097465225
59	2.8232937	2.4519897	2.7559383	0.4772283	3.641145	0.7045804	-2.5975807	0.1534388
59	3.4825675	2.2714713	3.7506468	0.28420836	0.9345725	0.23959483	-0.53614384	-0.0139223505
59	-3.332449	1.9244666	5.4095902	0.07379125	2.724177	0.36443087	-1.0220158	-0.025763303
59	2.8618417	2.2927685	3.5538788	0.039215542	3.608507e-18	0.18257013	0.27799833	-0.030354457
59	3.5753493	1.5901197	3.551579	0.6196115	2.3060572e-20	0.00030833043	0.45155188	-0.07366283
59	2.3273454	2.0926466	0.21791188	0.23611058	0.43936697	0.51594543	0.034964595	-0.18756779
59	-0.8923281	3.0112126	2.5598733	0.11149916	1.6384188	0.2878946	0.0059548635	-0.0019114409
59	-1.2533064	2.05937	6.063971	0.4168405	2.7839682	0.28406972	-1.7893298	-0.050281066
59	1.5228995	1.7156789	4.1293416	1.4838846	3.6756766	0.32139668	-3.0273774	-0.12567662
59	2.3515646	2.16309	0.34674433	0.3124468	0.5273808	0.558758	0.27822155	-0.28857553
