subject	mask	selection	n_voxels	d_amp_mean	d_amp_median	d_amp_rel_mean	d_amp_rel_median	log_amp_ratio_median	d_baseline_median	d_baseline_mean	amp_vertex_median	pref_n_median	n_low	n_high	d_amp_low	d_amp_high	d_amp_rel_low	d_amp_rel_high	d_amp_lowminushigh	d_amp_rel_lowminushigh	d_amp_w7	d_amp_rel_w7	d_amp_w10	d_amp_rel_w10	d_amp_w14	d_amp_rel_w14	d_amp_w20	d_amp_rel_w20	d_amp_w28	d_amp_rel_w28	d_amp_wslope	d_amp_rel_wslope
18	NPC12r	cvr2pos	83	0.26291117898711325	0.29518869999999997	0.6104276105420008	0.41745666587235947	0.4236827650063105	0.0	0.0	0.41727966	10.751213	68	15	0.31067776999999996	0.18647378999999997	0.7280230433273989	0.1987536707484679	0.12420397999999999	0.529269372578931	0.3066848828604944	0.6539356387560297	0.2995807689891876	0.6917270523569482	0.3539012321296342	0.7719717356645095	0.3445259648081646	0.6520736245770102	0.31459127678575793	0.49619216881701417	-0.007906393925263544	0.1577434699390155
19	NPC12r	cvr2pos	86	0.024304562406976746	0.05177033999999997	0.013749396355292577	0.09704684155281865	0.09712329785830362	0.0	0.0	0.56282375	8.629581	83	3	0.03226914999999997		0.08752856034956555				0.07929116118881542	0.11635802623813664	0.0075818826640664016	-0.019822333027306047	0.05981998070544415	0.0839069073609694	0.17072115656708672	0.2919649246011459	0.2688900560833347	0.4693332392535012	-0.1895988948945193	-0.35297521301536455
21	NPC12r	cvr2pos	37	0.018735083891891876	0.05748160000000002	0.09462573791865417	0.03541794289095781	0.03542164603396125	0.0	0.0	1.0649283	20.784477	15	22	0.25392670000000006	-0.24793314999999994	0.13977411312429422	-0.10501207852900343	0.50185985	0.24478619165329765	0.06127332531808393	0.21898517964944053	0.0015709818884793128	0.07554583851686801	-0.0076249412387161255	0.060009803169265435	-0.008248151215251815	0.06264030387338276	-0.004764373015267866	0.07243261148509895	0.0660376983333518	0.1465525681643416
25	NPC12r	cvr2pos	271	-0.3599029187490775	-0.3335357000000001	-0.5353878069935618	-0.49370503724834236	-0.5041166027166032	0.0	0.0	0.791822	9.1721325	244	27	-0.329283455	-0.3448770000000003	-0.46271017786759794	-1.1132189202768783	0.01559354500000032	0.6505087424092804	-0.3638415258078385	-0.4666840044604141	-0.364779390149853	-0.5207717268485434	-0.3740627582915419	-0.5558177000280621	-0.3880945136613752	-0.5359397600301065	-0.397372767753819	-0.44195296403543477	0.033531241945980506	-0.02473104042497931
26	NPC12r	cvr2pos	21	0.23946371727771426	0.27207058500000003	0.29244325831424256	0.13674165788211118	0.13695532698507284	0.0	0.0	1.8376664	12.26083	14	7	0.26503260000000006		0.13457198589369446				0.24659000798893133	0.10068449191194834	0.23511097347576007	0.19540989486423402	0.24133578911780443	0.2988471296580285	0.24994017449811468	0.21068317474311432	0.25874953772852544	0.1165700750867047	-0.01215952973959411	-0.015885583174756357
29	NPC12r	cvr2pos	119	-0.05756263468073949	-0.0834492	-0.013496128245752241	-0.07088003950221561	-0.07090973687701996	0.0	0.0	0.5872832	8.53928	77	42	0.021531619999999974	-0.17237320000000012	0.03908242257321632	-0.1029557196754125	0.1939048200000001	0.14203814224862882	-0.046225455529812144	0.01822551257218787	-0.07288407343086294	-0.022813511365507185	-0.09554451312355675	-0.041134509940669785	-0.1079268749823161	-0.05752705609330201	-0.11944837186328933	-0.07021824151558821	0.07322291633347719	0.08844375408777608
30	NPC12r	cvr2pos	82	0.11738134757317072	0.14068015000000011	0.1769012903734053	0.13649563025257333	0.13670863903052344	0.0	0.0	1.24986435	13.948969	41	41	0.13263984	0.24272690000000008	0.11731066499408647	0.1577703422335468	-0.11008706000000007	-0.040459677239460326	0.11605426175792771	0.1426615412612275	0.1171666073445585	0.15110438721880348	0.11990264647582446	0.1739354323073201	0.11725127939445308	0.17343715896386844	0.10709663439965918	0.12332829093639103	0.008957627358268536	0.01933325032483646
31	NPC12r	cvr2pos	74	-0.36607008105065136	-0.355031805	-0.6692730467776236	-0.6875600402314479	-0.7167636372244118	0.0	0.0	0.72351375	8.8275005	65	9	-0.35192534000000003		-0.7665628359788611				-0.3320629830597301	-0.6398138812448089	-0.3373965392817893	-0.6776294373846183	-0.32432068168399997	-0.6325921493937431	-0.32132761082011796	-0.5771163606644085	-0.3097978406483178	-0.4902192377320301	-0.02226514241141231	-0.1495946435127788
34	NPC12r	cvr2pos	63	-0.47603715726984125	-0.40305841	-0.8542529272546394	-1.0569512068324025	-1.1760553368513231	0.0	0.0	0.64287657	7.6072454	60	3	-0.41142439500000005		-1.0866874651015503				-0.3555674025753594	-0.8217483606948225	-0.2953665094537734	-0.7339690545923203	0.09133025855693573	-0.10498177909358783	0.23864319258167568	0.0907851380896202	0.2722055682175036	0.10868967657371965	-0.627772970792863	-0.9304380372685421
35	NPC12r	cvr2pos	59	0.19610981689830506	0.19542494	0.25748108022822425	0.1179256875921613	0.11806263418709473	0.0	0.0	1.3113284	32.459976	9	50		0.20391073000000012		0.10901882282371825			0.17526748401424377	0.12246815710851748	0.17345377499985234	0.14043934177477252	0.17395972476918625	0.16417093089007254	0.17592707565721605	0.19198350779983955	0.1784277680733522	0.21377224851843787	-0.003160284059108426	-0.0913040914099204
36	NPC12r	cvr2pos	26	0.22277211022857693	0.20188589999999995	0.411095827471141	0.1719382418077391	0.17249043539251852	0.0	0.0	0.5821036100000001	22.007083	3	23		0.18984890000000032		0.08966493114331006			0.14768530496702856	0.43603875069050185	0.14846143797875713	0.4491807777970918	0.1479911721279218	0.45174841671795435	0.14779684165369342	0.4454454299287754	0.1384434400049734	0.41645517731391457	0.009241864962055146	0.019583573376587282
37	NPC12r	cvr2pos	77	-0.011273007207792177	-0.051791669999999956	0.04352146036229772	-0.020140494757522824	-0.02014117561401818	0.0	0.0	0.6425539	9.781297	55	22	-0.008286919999999975	-0.07590429999999992	-0.017613127604972554	-0.045827583734282876	0.06761737999999995	0.028214456129310322	-0.0006459715358250433	0.08609943175419282	-0.01169320157642041	0.05607578033397013	0.0037047256510870214	0.09961568507652958	0.0004230281586110225	0.09842193885693325	-0.015226414000689836	0.06832471048609924	0.014580442464864793	0.017774721268093582
45	NPC12r	cvr2pos	223	0.166481754291504	0.13742610000000033	0.11826775095351229	0.07318028578781706	0.07321297091064038	0.0	0.0	2.0468588	17.47349	51	172	0.29149629999999993	0.10726309999999972	0.17601817056524913	0.04491351058976492	0.1842332000000002	0.1311046599754842	0.16652750776429495	0.11364659952136405	0.16124528308921515	0.10917649410292425	0.1594039510480683	0.1082842603343898	0.1588286821090333	0.10824030031878981	0.1596241497749916	0.10877528022083137	0.00690335798930336	0.004871319300532681
46	NPC12r	cvr2pos	140	0.15104095794285713	0.15668242500000001	0.2623035483074286	0.15836261332780494	0.15869492950997544	0.0	0.0	0.5194709200000001	7.3331585	137	3	0.1582192		0.16883744084144192				0.13786678936378036	0.2586913092422086	0.1561660550650041	0.2754163530703629	0.1411460902916118	0.21212850042264775	0.13142558269120394	0.11671772794557911	0.1390263559334782	0.06982114521919497	-0.0011595665696978452	0.18887016402301365
47	NPC12r	cvr2pos	25	-0.07977514720000001	-0.04582253000000003	-0.11886479249802186	-0.05848072920099658	-0.05849740474318288	0.0	0.0	0.5768477	31.849287	4	21		-0.16660290000000005		-0.1034545125805445			-0.0028565491696797103	0.04414109123275432	0.005014796455947272	0.05367709345601839	-0.004367956421696801	0.045590476744584815	-0.017437334716283837	0.019377492924602016	-0.0435508213125479	-0.08162179556043414	0.04069427214286819	0.12576288679318848
50	NPC12r	cvr2pos	58	0.43269412236206906	0.31216825000000004	0.46634634305982814	0.3238590084163162	0.3267657457945035	0.0	0.0	0.507772635	6.706015300000001	45	13	0.41824155	0.19458589999999987	0.7851248693038185	0.10108708058594744	0.22365565000000015	0.6840377887178711	0.3287424618963919	0.40074295341478267	0.12847825403601412	0.038946247093279006	0.10036885320022103	0.003302972238307298	0.09443643434749105	-0.003928896131869228	0.09297035390713831	-0.005976718495419059	0.23577210798925358	0.40671967191020175
53	NPC12r	cvr2pos	72	0.13218126106791667	0.13002392499999998	0.5037125453356873	0.37964003671141766	0.38433471473752423	0.0	0.0	0.27838550500000003	13.048571500000001	39	33	0.056352440000000004	0.20719134999999997	0.10773563795989394	0.8568787245554532	-0.15083890999999996	-0.7491430865955593	0.09048876229404235	0.33780554624541975	0.1151939549702858	0.42901180485725365	0.13199162121358798	0.5103201715453474	0.14415710606359955	0.5563401000499749	0.1344979967620594	0.4984221921642772	-0.04400923446801705	-0.16061664591885744
56	NPC12r	cvr2pos	42	-0.800905652714488	-0.36140061	-0.8487701021294101	-0.8538685886100987	-0.9124796922650379	0.0	0.0	0.8078226	8.298365	42	0	-0.36140061		-0.8538685886100987				-0.40718648171334954	-0.769270436633371	-0.4965879314078337	-0.8261558511431877	-0.29848496902102284	-0.6975738492390738	-0.26497854476760935	-0.5234050709501261	-0.23498541495173095	-0.34789250709180325	-0.1722010667616186	-0.4213779295415678
