label	subject	order	cell	by	stimulation_condition	parameter	median	lo	hi
log-power-n1n2	50	Risky first	10.0	n_safe	ips	slope	1.9943766617149326	0.8687923738292449	3.513734899879205
log-power-n1n2	53	Risky first	10.0	n_safe	ips	slope	2.186705147408013	1.442074330880274	2.980513630773494
log-power-n1n2	56	Risky first	10.0	n_safe	ips	slope	2.3948736344236163	1.5312805241527567	3.396834061071711
log-power-n1n2	59	Risky first	10.0	n_safe	ips	slope	2.2001661853050294	1.4235987985029994	3.0699260301964864
log-power-n1n2	62	Risky first	10.0	n_safe	ips	slope	2.811257197308701	1.836473858105433	4.103751863401466
log-power-n1n2	63	Risky first	10.0	n_safe	ips	slope	2.520797887844381	1.6046386234694108	3.513651606735283
log-power-n1n2	67	Risky first	10.0	n_safe	ips	slope	3.1377023903816568	2.21053134061788	4.183802226934946
log-power-n1n2	69	Risky first	10.0	n_safe	ips	slope	2.2116028233829153	1.270341678100732	3.150675195496181
log-power-n1n2	72	Risky first	10.0	n_safe	ips	slope	3.3127879424017808	2.3555976084085417	4.409595735214506
log-power-n1n2	74	Risky first	10.0	n_safe	ips	slope	2.0722635961219673	1.4163039207654022	2.8265657382271385
log-power-n1n2	1	Risky first	10.0	n_safe	ips	rnp	1.118692732406561	1.03568259815125	1.2197416959641108
log-power-n1n2	2	Risky first	10.0	n_safe	ips	rnp	1.1472228642643294	0.9043562744947143	1.4691138762886637
log-power-n1n2	3	Risky first	10.0	n_safe	ips	rnp	0.9429084163821249	0.8497626247753313	1.0123096443049842
log-power-n1n2	4	Risky first	10.0	n_safe	ips	rnp	1.234657029100322	1.07408957651825	1.4608653890571315
log-power-n1n2	5	Risky first	10.0	n_safe	ips	rnp	0.7187485051762751	0.4170343806139923	0.9163758459399518
log-power-n1n2	6	Risky first	10.0	n_safe	ips	rnp	1.297255104858937	1.1342618304247385	1.536908090568935
log-power-n1n2	7	Risky first	10.0	n_safe	ips	rnp	0.7713012368470387	0.5935035439068918	0.9090180716242043
log-power-n1n2	9	Risky first	10.0	n_safe	ips	rnp	1.617865319718795	1.4047673794145994	2.100633047810359
log-power-n1n2	10	Risky first	10.0	n_safe	ips	rnp	0.6529373569908986	0.39129460310356856	0.811894465320178
log-power-n1n2	11	Risky first	10.0	n_safe	ips	rnp	0.8079041722284397	0.7117298775615069	0.8865163005632118
log-power-n1n2	18	Risky first	10.0	n_safe	ips	rnp	0.7850956936973692	0.706501138898287	0.8675851430017975
log-power-n1n2	19	Risky first	10.0	n_safe	ips	rnp	1.330126212069811	0.8613256173585763	1.6357472331770375
log-power-n1n2	21	Risky first	10.0	n_safe	ips	rnp	0.9872951640695975	0.8056939764298224	1.2585194469109067
log-power-n1n2	25	Risky first	10.0	n_safe	ips	rnp	0.8733315490356064	0.7959117893412415	0.9523974355343005
log-power-n1n2	26	Risky first	10.0	n_safe	ips	rnp	0.8381813127848705	0.7428225379767753	0.9321785932078517
log-power-n1n2	29	Risky first	10.0	n_safe	ips	rnp	1.307527433461229	1.0954730425441546	1.6461121915688754
log-power-n1n2	30	Risky first	10.0	n_safe	ips	rnp	0.925500137748696	0.7199167643225698	1.057902190979588
log-power-n1n2	31	Risky first	10.0	n_safe	ips	rnp	0.9530642141446681	0.8369806900278666	1.034759436181932
log-power-n1n2	34	Risky first	10.0	n_safe	ips	rnp	1.2211651912549248	1.023820597246286	1.4394921315055342
log-power-n1n2	35	Risky first	10.0	n_safe	ips	rnp	2.4465644271184486	2.1148742316995657	3.0987900184177137
log-power-n1n2	36	Risky first	10.0	n_safe	ips	rnp	1.0140460553482638	0.9159940770960392	1.109467576576889
log-power-n1n2	37	Risky first	10.0	n_safe	ips	rnp	0.9557063141049548	0.8551685573825268	1.0644836793999515
log-power-n1n2	45	Risky first	10.0	n_safe	ips	rnp	1.6798041587259016	1.4088489184153024	1.956826185402171
log-power-n1n2	46	Risky first	10.0	n_safe	ips	rnp	1.1632885225273644	1.034016694047164	1.3178455478389217
log-power-n1n2	47	Risky first	10.0	n_safe	ips	rnp	0.8422264237583841	0.7350810750777014	0.9255081564430564
log-power-n1n2	50	Risky first	10.0	n_safe	ips	rnp	1.4594299228911745	0.8328114134746964	1.7768319882746206
log-power-n1n2	53	Risky first	10.0	n_safe	ips	rnp	1.0929526304367903	0.9314578005125098	1.248375308792028
log-power-n1n2	56	Risky first	10.0	n_safe	ips	rnp	0.9828407217889885	0.8479398021223096	1.144946546510512
log-power-n1n2	59	Risky first	10.0	n_safe	ips	rnp	1.8301253776763242	1.5326287163007655	2.3786507275968267
log-power-n1n2	62	Risky first	10.0	n_safe	ips	rnp	0.6637948772639016	0.4772360798663836	0.8034807247098186
log-power-n1n2	63	Risky first	10.0	n_safe	ips	rnp	0.9649090524737216	0.8168603638834352	1.09369289021042
log-power-n1n2	67	Risky first	10.0	n_safe	ips	rnp	1.0809900514468542	0.9302550412478512	1.207748054645272
log-power-n1n2	69	Risky first	10.0	n_safe	ips	rnp	0.680353786499744	0.478802227495993	0.8076706096540163
log-power-n1n2	72	Risky first	10.0	n_safe	ips	rnp	1.0000622327253819	0.901050274027447	1.1060690477257307
log-power-n1n2	74	Risky first	10.0	n_safe	ips	rnp	1.3969256737851288	1.1657667105953158	1.7314030463523584
log-power-n1n2	1	Risky first	10.0	n_safe	ips	logfrac_star	0.709997801099773	0.6328977245759745	0.7964761123685739
log-power-n1n2	2	Risky first	10.0	n_safe	ips	logfrac_star	0.7351811216702122	0.497305113334767	0.9824964144957528
log-power-n1n2	3	Risky first	10.0	n_safe	ips	logfrac_star	0.5390508802646594	0.43503876727785723	0.6100714974025514
log-power-n1n2	4	Risky first	10.0	n_safe	ips	logfrac_star	0.8086302230263304	0.6693103979112599	0.97686599297831
log-power-n1n2	5	Risky first	10.0	n_safe	ips	logfrac_star	0.2675932340388352	-0.27674961575793916	0.510508314301366
log-power-n1n2	6	Risky first	10.0	n_safe	ips	logfrac_star	0.8580875750450137	0.7238190691323789	1.0276096650493627
log-power-n1n2	7	Risky first	10.0	n_safe	ips	logfrac_star	0.3381607282976221	0.07612490677607221	0.5024466965160469
log-power-n1n2	9	Risky first	10.0	n_safe	ips	logfrac_star	1.0789445767323234	0.9377087235315593	1.3400757506522563
log-power-n1n2	10	Risky first	10.0	n_safe	ips	logfrac_star	0.17156291533126095	-0.34045754132985545	0.3894520840224172
log-power-n1n2	11	Risky first	10.0	n_safe	ips	logfrac_star	0.38452517443031975	0.2577801757518594	0.4773812340499071
log-power-n1n2	18	Risky first	10.0	n_safe	ips	logfrac_star	0.3558873347615833	0.2504065358843126	0.4557953761563634
log-power-n1n2	19	Risky first	10.0	n_safe	ips	logfrac_star	0.8831108342239473	0.44855433978779086	1.0899367237821658
log-power-n1n2	21	Risky first	10.0	n_safe	ips	logfrac_star	0.5850507680869652	0.3817857103337658	0.8277729878552502
log-power-n1n2	25	Risky first	10.0	n_safe	ips	logfrac_star	0.462396986754963	0.36957008378372447	0.5490641435787162
log-power-n1n2	26	Risky first	10.0	n_safe	ips	logfrac_star	0.42131616253312537	0.30053889251459653	0.5276061417121134
log-power-n1n2	29	Risky first	10.0	n_safe	ips	logfrac_star	0.8659748991053918	0.6890232729519985	1.0962532607894269
log-power-n1n2	30	Risky first	10.0	n_safe	ips	logfrac_star	0.5204160026159104	0.2692173219930816	0.6541248828095009
log-power-n1n2	31	Risky first	10.0	n_safe	ips	logfrac_star	0.5497640042073657	0.41988272149805766	0.6320059716473655
log-power-n1n2	34	Risky first	10.0	n_safe	ips	logfrac_star	0.7976424784327734	0.6213783138720158	0.9621273654693079
log-power-n1n2	35	Risky first	10.0	n_safe	ips	logfrac_star	1.4925217664681711	1.3468323465510044	1.7288487152127914
log-power-n1n2	36	Risky first	10.0	n_safe	ips	logfrac_star	0.6117853242917155	0.5100916202987799	0.7017172402596903
log-power-n1n2	37	Risky first	10.0	n_safe	ips	logfrac_star	0.5525323848047177	0.44138031439793307	0.6603268739052571
log-power-n1n2	45	Risky first	10.0	n_safe	ips	logfrac_star	1.116514215161774	0.9406100015967069	1.269160868175783
log-power-n1n2	46	Risky first	10.0	n_safe	ips	logfrac_star	0.7490879282411265	0.631287921820443	0.8738352431630656
log-power-n1n2	47	Risky first	10.0	n_safe	ips	logfrac_star	0.42613061168950533	0.29006252111983855	0.5204246667600828
log-power-n1n2	50	Risky first	10.0	n_safe	ips	logfrac_star	0.9758828964507964	0.4148889387062182	1.1726689974058566
log-power-n1n2	53	Risky first	10.0	n_safe	ips	logfrac_star	0.6867198699755628	0.5268326031576045	0.8196799534214649
log-power-n1n2	56	Risky first	10.0	n_safe	ips	logfrac_star	0.5805287959893266	0.43289136634104913	0.7331949522743598
log-power-n1n2	59	Risky first	10.0	n_safe	ips	logfrac_star	1.2022214776478335	1.0248213771163779	1.4643704064966288
log-power-n1n2	62	Risky first	10.0	n_safe	ips	logfrac_star	0.1880549037105077	-0.1419069834428013	0.3790349175016871
log-power-n1n2	63	Risky first	10.0	n_safe	ips	logfrac_star	0.5621155725176197	0.3955498882637486	0.6873969433944931
log-power-n1n2	67	Risky first	10.0	n_safe	ips	logfrac_star	0.6757143362642781	0.5255405070762131	0.786594514362881
log-power-n1n2	69	Risky first	10.0	n_safe	ips	logfrac_star	0.2126946589117886	-0.13863065565968452	0.384236035735848
log-power-n1n2	72	Risky first	10.0	n_safe	ips	logfrac_star	0.5978992315436509	0.49364277585195776	0.6986493319623212
log-power-n1n2	74	Risky first	10.0	n_safe	ips	logfrac_star	0.9321108754447154	0.7512159919876028	1.1467690896469902
log-power-n1n2	1	Risky first	10.0	n_safe	vertex	slope	2.745415085340647	1.7530051245675384	3.8064394487872124
log-power-n1n2	2	Risky first	10.0	n_safe	vertex	slope	1.8073547000611565	1.0802324142168103	2.670505868707194
log-power-n1n2	3	Risky first	10.0	n_safe	vertex	slope	4.72212678796271	3.2205901128537238	6.625489130590126
log-power-n1n2	4	Risky first	10.0	n_safe	vertex	slope	1.904552457444694	0.8762596713302537	3.01336911115444
log-power-n1n2	5	Risky first	10.0	n_safe	vertex	slope	2.0580013354792985	1.018970717959248	3.314983513500336
log-power-n1n2	6	Risky first	10.0	n_safe	vertex	slope	1.9023040597492584	1.0973459969212278	2.7810659830105866
log-power-n1n2	7	Risky first	10.0	n_safe	vertex	slope	2.266328892266254	1.3156177560208142	3.300358183460555
log-power-n1n2	9	Risky first	10.0	n_safe	vertex	slope	2.068235349383911	0.9645200099321841	3.52344415652159
log-power-n1n2	10	Risky first	10.0	n_safe	vertex	slope	1.7198178048075183	0.47643787188788317	3.083644864082008
log-power-n1n2	11	Risky first	10.0	n_safe	vertex	slope	3.338190228029388	2.378135101924579	4.416174592693194
log-power-n1n2	18	Risky first	10.0	n_safe	vertex	slope	3.968265622377999	2.5980478171235784	5.4450706754005695
log-power-n1n2	19	Risky first	10.0	n_safe	vertex	slope	1.4011866003718294	0.4100287566077993	2.6296606037417636
log-power-n1n2	21	Risky first	10.0	n_safe	vertex	slope	1.955572591120379	1.2509746261376709	2.7764832338534307
log-power-n1n2	25	Risky first	10.0	n_safe	vertex	slope	4.862650659905416	3.623920120110537	6.217236475113189
log-power-n1n2	26	Risky first	10.0	n_safe	vertex	slope	3.8825218448325947	2.9293445574229815	4.883838261202933
log-power-n1n2	29	Risky first	10.0	n_safe	vertex	slope	1.7752381581995547	0.9905365263042549	2.709277415600021
log-power-n1n2	30	Risky first	10.0	n_safe	vertex	slope	2.1372237220080605	1.0041572087849244	3.365909327379925
log-power-n1n2	31	Risky first	10.0	n_safe	vertex	slope	2.340739859808094	1.1742023382184212	3.557914463138397
log-power-n1n2	34	Risky first	10.0	n_safe	vertex	slope	2.442014534812478	1.4179482200836828	3.592556321514454
log-power-n1n2	35	Risky first	10.0	n_safe	vertex	slope	4.529162921068558	2.995077672976316	6.7339847945789995
log-power-n1n2	36	Risky first	10.0	n_safe	vertex	slope	2.584316088055208	1.6481493704181693	3.5899451832374654
log-power-n1n2	37	Risky first	10.0	n_safe	vertex	slope	2.720393104954228	1.7041892716151912	3.790092954476238
log-power-n1n2	45	Risky first	10.0	n_safe	vertex	slope	3.585444269096473	2.50873925449655	4.751135828001714
log-power-n1n2	46	Risky first	10.0	n_safe	vertex	slope	2.3694861397240787	1.5759472149460472	3.2283486688914884
log-power-n1n2	47	Risky first	10.0	n_safe	vertex	slope	2.118782296117553	1.4092444869143008	2.908474820456706
log-power-n1n2	50	Risky first	10.0	n_safe	vertex	slope	4.135808080412426	2.497778446337145	6.001787134895763
log-power-n1n2	53	Risky first	10.0	n_safe	vertex	slope	1.852613186258485	0.98642417167245	2.87845593226994
log-power-n1n2	56	Risky first	10.0	n_safe	vertex	slope	2.589009214988881	1.4546058685004637	3.8614413439417947
log-power-n1n2	59	Risky first	10.0	n_safe	vertex	slope	3.223297575750855	2.0661060108121765	4.521253181903036
log-power-n1n2	62	Risky first	10.0	n_safe	vertex	slope	4.60168224547904	2.7956987649968243	6.981318842483142
log-power-n1n2	63	Risky first	10.0	n_safe	vertex	slope	3.4392661734632872	2.1559348572858266	4.956142978668105
log-power-n1n2	67	Risky first	10.0	n_safe	vertex	slope	1.5902296077094151	0.819620582306728	2.644862652725472
log-power-n1n2	69	Risky first	10.0	n_safe	vertex	slope	1.942928620072601	0.8875984535012387	3.0673060123999405
log-power-n1n2	72	Risky first	10.0	n_safe	vertex	slope	5.065781071331484	3.382488018479156	7.279750916119147
log-power-n1n2	74	Risky first	10.0	n_safe	vertex	slope	1.504863172444504	0.8281606500432295	2.208304388285563
log-power-n1n2	1	Risky first	10.0	n_safe	vertex	rnp	1.1625592130777274	1.0368882394265764	1.3266510721053817
log-power-n1n2	2	Risky first	10.0	n_safe	vertex	rnp	0.9747056926865849	0.7189244296226843	1.2002741134610897
log-power-n1n2	3	Risky first	10.0	n_safe	vertex	rnp	0.9487060623064298	0.8563788629425418	1.006431180942125
log-power-n1n2	4	Risky first	10.0	n_safe	vertex	rnp	1.2470088378839614	1.060034483776078	1.5838362123987806
log-power-n1n2	5	Risky first	10.0	n_safe	vertex	rnp	0.6375335515254343	0.28284632801416837	0.8891764186319606
log-power-n1n2	6	Risky first	10.0	n_safe	vertex	rnp	1.4220303081331327	1.1827002788872014	1.8637186881191727
log-power-n1n2	7	Risky first	10.0	n_safe	vertex	rnp	0.8286663224881914	0.6673963967189646	0.9461588587735402
log-power-n1n2	9	Risky first	10.0	n_safe	vertex	rnp	1.9573271153456626	1.591703149073869	2.9280347832495446
log-power-n1n2	10	Risky first	10.0	n_safe	vertex	rnp	0.543606324790744	0.08879552194571134	0.779539918649071
log-power-n1n2	11	Risky first	10.0	n_safe	vertex	rnp	0.7792870807109225	0.644576984379057	0.8777760021409884
log-power-n1n2	18	Risky first	10.0	n_safe	vertex	rnp	0.8029420510969828	0.7296317388096608	0.8705239260434168
log-power-n1n2	19	Risky first	10.0	n_safe	vertex	rnp	1.366515370472876	0.7892133921045623	1.776453706367141
log-power-n1n2	21	Risky first	10.0	n_safe	vertex	rnp	1.0305401725899632	0.854116752396258	1.2877599567861584
log-power-n1n2	25	Risky first	10.0	n_safe	vertex	rnp	0.8525162379909774	0.7751989843615883	0.9162413720671344
log-power-n1n2	26	Risky first	10.0	n_safe	vertex	rnp	0.882449942511567	0.8010857104996765	0.9568631188479232
log-power-n1n2	29	Risky first	10.0	n_safe	vertex	rnp	1.4162293484700275	1.1542786843445656	1.8736583397231665
log-power-n1n2	30	Risky first	10.0	n_safe	vertex	rnp	1.0560164549811846	0.8232732091409186	1.2761560670604597
log-power-n1n2	31	Risky first	10.0	n_safe	vertex	rnp	0.9378064245799274	0.7371421067087461	1.0585407568721084
log-power-n1n2	34	Risky first	10.0	n_safe	vertex	rnp	1.196477931805052	1.023262370758123	1.3853826196538979
log-power-n1n2	35	Risky first	10.0	n_safe	vertex	rnp	2.0246864086425655	1.7734843867254235	2.3912858301170408
log-power-n1n2	36	Risky first	10.0	n_safe	vertex	rnp	1.0085790542479218	0.8695116707714565	1.1224749030049839
log-power-n1n2	37	Risky first	10.0	n_safe	vertex	rnp	0.9626510522582008	0.8573656992481389	1.0840285616069725
log-power-n1n2	45	Risky first	10.0	n_safe	vertex	rnp	1.3297965378106231	1.1660114454963464	1.4920413449379377
log-power-n1n2	46	Risky first	10.0	n_safe	vertex	rnp	1.1526296296665621	1.007203711099046	1.3127371695538141
log-power-n1n2	47	Risky first	10.0	n_safe	vertex	rnp	0.7560829801346922	0.5706218509944434	0.8953852569664337
log-power-n1n2	50	Risky first	10.0	n_safe	vertex	rnp	1.1604206451532504	0.8929747528630044	1.326600839395895
log-power-n1n2	53	Risky first	10.0	n_safe	vertex	rnp	1.113277953084161	0.8763037915764684	1.3308760060044142
log-power-n1n2	56	Risky first	10.0	n_safe	vertex	rnp	0.9150582259935277	0.6905908184418935	1.047013633766256
log-power-n1n2	59	Risky first	10.0	n_safe	vertex	rnp	1.4551809714464259	1.2962369048133182	1.7351536673206607
log-power-n1n2	62	Risky first	10.0	n_safe	vertex	rnp	0.8193274209142951	0.6486882970153932	0.9050992465325818
log-power-n1n2	63	Risky first	10.0	n_safe	vertex	rnp	0.9752169878737948	0.8592069053700052	1.0616640497921561
log-power-n1n2	67	Risky first	10.0	n_safe	vertex	rnp	1.1232752099209606	0.755044133679937	1.4027319106557636
log-power-n1n2	69	Risky first	10.0	n_safe	vertex	rnp	0.6185520321604061	0.32781572114677016	0.7821323442638974
log-power-n1n2	72	Risky first	10.0	n_safe	vertex	rnp	1.0039351953884603	0.9529726990268996	1.084248816250596
log-power-n1n2	74	Risky first	10.0	n_safe	vertex	rnp	1.5995433985817593	1.219029115590187	2.3790493088280322
log-power-n1n2	1	Risky first	10.0	n_safe	vertex	logfrac_star	0.7484607939159249	0.6340611509646218	0.8804947766177519
log-power-n1n2	2	Risky first	10.0	n_safe	vertex	logfrac_star	0.5722172935018837	0.26783793473597295	0.7803869592590332
log-power-n1n2	3	Risky first	10.0	n_safe	vertex	logfrac_star	0.5451807382615677	0.4427945968840632	0.6042475898893537
log-power-n1n2	4	Risky first	10.0	n_safe	vertex	logfrac_star	0.8185847547450164	0.6561384399272544	1.057686887535224
log-power-n1n2	5	Risky first	10.0	n_safe	vertex	logfrac_star	0.14768862681215458	-0.6650145881589293	0.48037738369264155
log-power-n1n2	6	Risky first	10.0	n_safe	vertex	logfrac_star	0.9499226456386138	0.7656371965143602	1.2204107861353775
log-power-n1n2	7	Risky first	10.0	n_safe	vertex	logfrac_star	0.4098992898261111	0.19346588841719226	0.5424922035354118
log-power-n1n2	9	Risky first	10.0	n_safe	vertex	logfrac_star	1.2694168266276098	1.0626416056661092	1.6721684757668434
log-power-n1n2	10	Risky first	10.0	n_safe	vertex	logfrac_star	-0.011692961928345767	-1.8235820649510224	0.3487856192411584
log-power-n1n2	11	Risky first	10.0	n_safe	vertex	logfrac_star	0.3484612244139118	0.15867598515850997	0.4674731600062513
log-power-n1n2	18	Risky first	10.0	n_safe	vertex	logfrac_star	0.37836426760344966	0.2826216612388886	0.45917696600610647
log-power-n1n2	19	Risky first	10.0	n_safe	vertex	logfrac_star	0.9101009751345954	0.361118448969948	1.172456077975699
log-power-n1n2	21	Risky first	10.0	n_safe	vertex	logfrac_star	0.6279201049331513	0.44014961846956835	0.8507412420644149
log-power-n1n2	25	Risky first	10.0	n_safe	vertex	logfrac_star	0.43827397820014763	0.3432014721832035	0.510361558300114
log-power-n1n2	26	Risky first	10.0	n_safe	vertex	logfrac_star	0.4727837865995696	0.37604966748484503	0.5537420714176222
log-power-n1n2	29	Risky first	10.0	n_safe	vertex	logfrac_star	0.9458349521633584	0.7413126339188284	1.2257298518841122
log-power-n1n2	30	Risky first	10.0	n_safe	vertex	logfrac_star	0.652340768285522	0.40336983462759546	0.8416894877958636
log-power-n1n2	31	Risky first	10.0	n_safe	vertex	logfrac_star	0.5336252790963982	0.2928624011380595	0.6547283159720849
log-power-n1n2	34	Risky first	10.0	n_safe	vertex	logfrac_star	0.7772191849901685	0.620832926589859	0.9238133619162825
log-power-n1n2	35	Risky first	10.0	n_safe	vertex	logfrac_star	1.3032518293730644	1.1707831922797407	1.4696682262432317
log-power-n1n2	36	Risky first	10.0	n_safe	vertex	logfrac_star	0.6063794640446679	0.45801347786782287	0.7133729828123555
log-power-n1n2	37	Risky first	10.0	n_safe	vertex	logfrac_star	0.5597727130226549	0.44394626953725536	0.6785212516615186
